DP_NODE_ID,ORIGINATING_LINK_ID,DEST_LINK_ID,RAMP,BIF,CA,FILENAME,SIDE,SIGN_DEST,JV_ORIGIN,ISO_COUNTRY_CODE,GMS_SVG,GMS_TEMPLATE,LATITUDE,LONGITUDE,MDPS,MDPS_APPROX,TUNNEL_ORIGIN_LINK,TUNNEL_DEST_LINK,ORIGIN_BEARING,DEST_BEARING,DP2_NODE_ID
830447238,752043479,810214012,Y,N,Y,L32LL22.SVG,L,810214012,806968174,MYS,GMS_MY.SVG,EXIT_B_L,3.064,101.68037,Y,N,N/A,N/A,103.2588,86.81562,869001237
830496180,752043854,850335411,N,N,N,L22.SVG,R,-1,-1,MYS,GMS_MY.SVG,,2.98354,101.42262,N,N/A,N,N,268.46361,270.00008,
830496180,752043854,851557325,Y,N,N,L22.SVG,L,851557325,-1,MYS,GMS_MY.SVG,EXIT_A_L,2.98354,101.42262,N,N/A,N,N,268.46361,265.39371,
830542720,752044634,751872048,N,N,Y,L21.SVG,R,751872048,-2,MYS,GMS_MY.SVG,SON_A,5.52128,100.43894,N,N/A,N,N,337.47457,336.13625,
830542720,752044634,752042769,Y,N,N,L21.SVG,L,752042769,-2,MYS,GMS_MY.SVG,EXIT_A_L,5.52128,100.43894,N,N/A,N,N,337.47457,320.32543,
830433433,752045510,751944786,Y,N,N,L21.SVG,L,-1,-1,MYS,GMS_MY.SVG,,3.15147,101.66652,N,N/A,N,N,84.79774,77.45281,
830433433,752045510,936113354,N,N,N,L21.SVG,R,-1,-1,MYS,GMS_MY.SVG,,3.15147,101.66652,N,N/A,N,N,84.79774,90,
830588808,752046766,751995380,Y,N,N,L21.SVG,L,-1,-1,MYS,GMS_MY.SVG,,6.42958,100.30365,N,N/A,N,N,240.92031,235.93638,
830588808,752046766,752036934,N,N,N,L21.SVG,R,-1,-1,MYS,GMS_MY.SVG,,6.42958,100.30365,N,N/A,N,N,240.92031,242.71791,
830601985,752048036,883695838,N,N,Y,L22.SVG,R,883695838,-2,MYS,GMS_MY.SVG,SON_A,5.40815,100.49227,N,N/A,N,N,254.67999,254.91756,
830601985,752048036,883695840,Y,N,N,L22.SVG,L,883695840,-2,MYS,GMS_MY.SVG,EXIT_A_L,5.40815,100.49227,N,N/A,N,N,254.67999,251.18081,
830495728,752048856,807462184,Y,N,Y,L22RL21.SVG,L,807462184,752048856,MYS,GMS_MY.SVG,EXIT_B_L,3.16316,101.65333,Y,N,N/A,N/A,37.65198,29.6355,881340929
830495728,752048856,836584558,Y,N,Y,L22RL21.SVG,R,836584558,-1,MYS,GMS_MY.SVG,EXIT_B_R,3.16452,101.6541,Y,N,N/A,N/A,37.65198,44.95632,881340929
830495728,752048856,836584577,Y,N,N,L22RL21.SVG,M,-1,-1,MYS,GMS_MY.SVG,,3.16452,101.6541,Y,N,N/A,N/A,37.65198,44.95632,881340929
830485138,752049062,752078888,Y,N,Y,L32.SVG,L,752078888,752049062,MYS,GMS_MY.SVG,EXIT_B_L,3.06064,101.56889,N,N/A,N,N,204.19715,204.05701,
830485138,752049062,752197468,N,N,Y,L32.SVG,R,752197468,752049062,MYS,GMS_MY.SVG,SON_A,3.06064,101.56889,N,N/A,N,N,204.19715,209.77633,
830452293,752049218,808922310,Y,N,Y,L32.SVG,R,808922310,752049218,MYS,GMS_MY.SVG,EXIT_B_R,2.94595,101.65179,N,N/A,N,N,178.55778,181.24372,
830452293,752049218,912724891,Y,N,Y,L32.SVG,L,912724891,752049218,MYS,GMS_MY.SVG,EXIT_B_L,2.94595,101.65179,N,N/A,N,N,178.55778,164.95052,
830630931,752051258,807418640,Y,N,Y,L31.SVG,L,-1,752051258,MYS,GMS_MY.SVG,,3.09909,101.69581,N,N/A,N,N,17.46398,8.11837,
830630931,752051258,807418642,N,N,Y,L31.SVG,R,-1,752051258,MYS,GMS_MY.SVG,,3.09909,101.69581,N,N/A,N,N,17.46398,24.23536,
830525729,752053529,751888926,N,N,N,L21.SVG,R,-1,-1,MYS,GMS_MY.SVG,,6.40376,100.17839,N,N/A,N,N,50.01795,56.62886,
830525729,752053529,751892962,Y,N,N,L21.SVG,L,-1,-1,MYS,GMS_MY.SVG,,6.40376,100.17839,N,N/A,N,N,50.01795,49.72228,
830636961,752053757,751900664,Y,N,N,L32.SVG,L,751900664,752053757,MYS,GMS_MY.SVG,EXIT_A_L,3.23064,101.6726,N,N/A,N,N,101.32747,70.56543,
830636961,752053757,783671575,N,N,N,L32.SVG,R,-1,752053757,MYS,GMS_MY.SVG,,3.23064,101.6726,N,N/A,N,N,101.32747,118.11034,
830539502,752055173,809030849,N,N,Y,L42.SVG,R,809030849,752055173,MYS,GMS_MY.SVG,SON_A,3.03526,101.77089,N,N/A,N,N,21.77369,26.53288,
830539502,752055173,809199348,Y,N,N,L42.SVG,L,809199348,752055173,MYS,GMS_MY.SVG,EXIT_A_L,3.03526,101.77089,N,N/A,N,N,21.77369,9.44929,
830500263,752055817,751948159,Y,N,N,L22.SVG,L,751948159,-1,MYS,GMS_MY.SVG,EXIT_A_L,1.47105,103.75652,N,N/A,N,N,333.72609,322.60376,
830500263,752055817,973415046,N,N,N,L22.SVG,R,-1,-1,MYS,GMS_MY.SVG,,1.47105,103.75652,N,N/A,N,N,333.72609,334.33751,
830554863,752056679,791085577,Y,N,N,L22.SVG,L,791085577,-1,MYS,GMS_MY.SVG,EXIT_A_L,1.64008,103.62396,N,N/A,N,N,311.6452,301.65516,
830554863,752056679,958425976,N,N,N,L22.SVG,R,-1,-1,MYS,GMS_MY.SVG,,1.64008,103.62396,N,N/A,N,N,311.6452,307.21574,
830613565,752057536,752112098,Y,N,N,L21.SVG,L,752112098,-1,MYS,GMS_MY.SVG,EXIT_A_L,3.07477,101.61743,N,N/A,N,N,249.99037,251.00421,
830613565,752057536,752135335,N,N,N,L21.SVG,R,-1,-1,MYS,GMS_MY.SVG,,3.07477,101.61743,N,N/A,N,N,249.99037,257.28272,
830564586,752058109,752190983,N,N,N,L22.SVG,R,-1,752058109,MYS,GMS_MY.SVG,,3.06588,101.46568,N,N/A,N,N,276.56629,279.47564,
830564586,752058109,809025740,Y,N,N,L22.SVG,L,809025740,752058109,MYS,GMS_MY.SVG,EXIT_A_L,3.06588,101.46568,N,N/A,N,N,276.56629,260.82475,
830460936,752060984,752014979,Y,N,N,L21.SVG,L,752014979,-1,MYS,GMS_MY.SVG,EXIT_A_L,1.62276,103.65714,N,N/A,N,N,157.84168,162.07881,
830460936,752060984,752054985,N,N,N,L21.SVG,R,-1,-1,MYS,GMS_MY.SVG,,1.62276,103.65714,N,N/A,N,N,157.84168,166.39913,
830423022,752062931,752001691,Y,N,N,L32.SVG,L,752001691,-1,MYS,GMS_MY.SVG,EXIT_A_L,3.07687,101.7155,N,N/A,N,N,236.08321,230.15379,
830423022,752062931,809129320,N,N,N,L32.SVG,R,-1,-1,MYS,GMS_MY.SVG,,3.07687,101.7155,N,N/A,N,N,236.08321,244.56025,
830379963,752063476,751932370,Y,N,N,L11.SVG,R,-1,752063476,MYS,GMS_MY.SVG,,1.5391,103.78709,N,N/A,N,N,90,106.70493,
830379963,752063476,751960725,Y,N,N,L11.SVG,L,751960725,752063476,MYS,GMS_MY.SVG,EXIT_A_L,1.5391,103.78709,N,N/A,N,N,90,85.91291,
830595015,752063767,806961012,N,N,Y,L22.SVG,R,806961012,752063767,MYS,GMS_MY.SVG,SON_A,5.37019,100.39991,N,N/A,N,N,209.44567,206.79472,
830595015,752063767,820636810,Y,N,Y,L22.SVG,L,820636810,752063767,MYS,GMS_MY.SVG,EXIT_B_L,5.37019,100.39991,N,N/A,N,N,209.44567,199.25622,
830472802,752064373,791063812,Y,N,N,L22.SVG,L,791063812,752064373,MYS,GMS_MY.SVG,EXIT_A_L,3.13086,101.62837,N,N/A,N,N,280.02264,283.15299,
830472802,752064373,831931683,N,N,N,L22.SVG,R,-1,752064373,MYS,GMS_MY.SVG,,3.13086,101.62837,N,N/A,N,N,280.02264,286.09638,
830640741,752065455,752095892,N,N,N,L32.SVG,R,-1,752065455,MYS,GMS_MY.SVG,,5.36451,100.42483,N,N/A,N,N,329.14709,355.93222,
830640741,752065455,752137757,Y,N,N,L32.SVG,L,-1,752065455,MYS,GMS_MY.SVG,,5.36451,100.42483,N,N/A,N,N,329.14709,315.12576,
830637657,752066734,811111316,N,N,Y,L31.SVG,R,-1,752066734,MYS,GMS_MY.SVG,,3.1049,101.69963,N,N/A,N,N,220.13775,223.91633,
830637657,752066734,844806036,Y,N,Y,L31.SVG,L,844806036,752066734,MYS,GMS_MY.SVG,EXIT_B_L,3.1049,101.69963,N,N/A,N,N,220.13775,217.22586,
830440381,752067145,751861774,Y,N,N,R32.SVG,R,751861774,-1,MYS,GMS_MY.SVG,EXIT_A_R,3.15057,101.6646,N,N/A,N,N,241.89152,249.41545,
830440381,752067145,810190295,N,N,N,R32.SVG,L,-1,-1,MYS,GMS_MY.SVG,,3.15057,101.6646,N,N/A,N,N,241.89152,228.77113,
830393074,752067794,781964750,Y,N,N,B22LB11.SVG,L,781964750,-1,MYS,GMS_MY.SVG,EXIT_A_L,2.98098,101.40435,Y,Y,N/A,N/A,230.86814,230.48944,850865843
830393074,752067794,781964752,Y,N,N,B22LB11.SVG,M,-1,-1,MYS,GMS_MY.SVG,,2.98098,101.40435,Y,Y,N/A,N/A,230.86814,230.48944,850865843
830393074,752067794,781964757,Y,N,N,B22LB11.SVG,R,781964757,-1,MYS,GMS_MY.SVG,EXIT_A_R,2.98225,101.4052,Y,Y,N/A,N/A,230.86814,232.43407,850865843
830400674,752068170,751930963,Y,N,N,L11.SVG,L,751930963,752068170,MYS,GMS_MY.SVG,EXIT_A_L,3.73981,101.46003,N,N/A,N,N,103.02138,88.44853,
830400674,752068170,807548843,N,N,N,L11.SVG,R,807548843,752068170,MYS,GMS_MY.SVG,SON_A,3.73981,101.46003,N,N/A,N,N,103.02138,107.38882,
830467333,752068697,783626229,N,N,N,L32.SVG,R,-1,-1,MYS,GMS_MY.SVG,,3.22973,101.67153,N,N/A,N,N,308.70425,312.31903,
830467333,752068697,808270652,Y,N,N,L32.SVG,L,808270652,-1,MYS,GMS_MY.SVG,EXIT_A_L,3.22973,101.67153,N,N/A,N,N,308.70425,260.5229,
830525790,752068975,808970123,N,N,Y,L21.SVG,R,808970123,-2,MYS,GMS_MY.SVG,SON_A,4.52719,101.13536,N,N/A,N,N,180.68812,181.29789,
830525790,752068975,926406330,Y,N,N,L21.SVG,L,926406330,-2,MYS,GMS_MY.SVG,EXIT_A_L,4.52719,101.13536,N,N/A,N,N,180.68812,176.0215,
830565281,752069222,809129286,N,N,N,L31.SVG,R,-1,-1,MYS,GMS_MY.SVG,,3.10317,101.70438,N,N/A,N,N,228.32472,227.24872,
830565281,752069222,983902299,Y,N,N,L31.SVG,L,983902299,-1,MYS,GMS_MY.SVG,EXIT_A_L,3.10317,101.70438,N,N/A,N,N,228.32472,221.3061,
830608804,752071087,752116545,Y,Y,N,B23.SVG,L,752116545,752071087,MYS,GMS_MY.SVG,EXIT_A_L,2.97981,101.72996,N,N/A,N,N,47.97424,47.25195,
830608804,752071087,810122059,N,Y,Y,B23.SVG,R,-1,752071087,MYS,GMS_MY.SVG,,2.97981,101.72996,N,N/A,N,N,47.97424,54.97155,
830607014,752073116,751980587,Y,N,N,L11.SVG,R,-1,752073116,MYS,GMS_MY.SVG,,3.08219,101.72198,N,N/A,N,N,109.11914,105.54551,
830607014,752073116,752236448,Y,N,N,L11.SVG,L,752236448,752073116,MYS,GMS_MY.SVG,EXIT_A_L,3.08219,101.72198,N,N/A,N,N,109.11914,87.87583,
830513128,752073288,751882123,Y,N,N,L21.SVG,R,-1,-1,MYS,GMS_MY.SVG,,6.40509,100.18325,N,N/A,N,N,258.62099,255.59108,
830513128,752073288,752137530,Y,N,N,L21.SVG,L,-1,-1,MYS,GMS_MY.SVG,,6.40509,100.18325,N,N/A,N,N,258.62099,241.67184,
830536498,752075256,751972421,Y,N,N,L24.SVG,L,-1,-1,MYS,GMS_MY.SVG,,3.03577,101.55446,N,N/A,N,N,34.47097,34.03985,
830536498,752075256,751989974,Y,N,N,L24.SVG,R,751989974,-1,MYS,GMS_MY.SVG,EXIT_A_R,3.03577,101.55446,N,N/A,N,N,34.47097,44.95976,
830367107,752078281,751945827,Y,N,Y,L11.SVG,L,751945827,-1,MYS,GMS_MY.SVG,EXIT_B_L,4.89479,100.66907,N,N/A,N,N,245.95975,241.38899,
830367107,752078281,769210691,Y,N,Y,L11.SVG,R,769210691,-1,MYS,GMS_MY.SVG,EXIT_B_R,4.89479,100.66907,N,N/A,N,N,245.95975,247.50028,
830557040,752078924,980012860,Y,N,N,L32.SVG,L,980012860,-1,MYS,GMS_MY.SVG,EXIT_A_L,1.49267,103.70702,N,N/A,N,N,304.70426,302.20451,
830557040,752078924,980012862,N,N,N,L32.SVG,R,-1,-1,MYS,GMS_MY.SVG,,1.49267,103.70702,N,N/A,N,N,304.70426,306.58237,
830631640,752080235,752167823,Y,N,N,L21.SVG,L,752167823,-2,MYS,GMS_MY.SVG,EXIT_A_L,5.52338,100.43793,N,N/A,N,N,155.19692,145.86282,
830631640,752080235,809178782,N,N,Y,L21.SVG,R,809178782,-2,MYS,GMS_MY.SVG,SON_A,5.52338,100.43793,N,N/A,N,N,155.19692,151.78373,
830588981,752085627,751869734,Y,N,N,L22.SVG,L,751869734,-2,MYS,GMS_MY.SVG,EXIT_A_L,5.44363,100.41913,N,N/A,N,N,358.93896,352.12807,
830588981,752085627,806962917,N,N,Y,L22.SVG,R,806962917,-2,MYS,GMS_MY.SVG,SON_A,5.44363,100.41913,N,N/A,N,N,358.93896,359.63671,
830482234,752086200,751880039,Y,N,N,L21.SVG,L,751880039,-2,MYS,GMS_MY.SVG,EXIT_A_L,5.67419,100.51571,N,N/A,N,N,198.35069,189.52069,
830482234,752086200,751967377,N,N,Y,L21.SVG,R,751967377,-2,MYS,GMS_MY.SVG,SON_A,5.67419,100.51571,N,N/A,N,N,198.35069,199.31437,
830555387,752086347,751969255,Y,N,N,L31.SVG,L,751969255,-1,MYS,GMS_MY.SVG,EXIT_A_L,3.19923,101.6114,N,N/A,N,N,236.98979,226.38749,
830555387,752086347,999101207,N,N,N,L31.SVG,R,-1,-1,MYS,GMS_MY.SVG,,3.19923,101.6114,N,N/A,N,N,236.98979,239.41332,
830550268,752088460,850892893,Y,N,N,L21.SVG,L,-1,752088460,MYS,GMS_MY.SVG,,3.04736,101.44777,N,N/A,N,N,39.51986,23.59961,
830550268,752088460,990862020,N,N,N,L21.SVG,R,-1,752088460,MYS,GMS_MY.SVG,,3.04736,101.44777,N,N/A,N,N,39.51986,35.49932,
830417891,752089049,807393959,N,N,Y,L42.SVG,R,807393959,752089049,MYS,GMS_MY.SVG,SON_A,3.10101,101.69686,N,N/A,N,N,210.10494,206.96191,
830417891,752089049,810647577,Y,N,Y,L42.SVG,L,810647577,752089049,MYS,GMS_MY.SVG,EXIT_B_L,3.10101,101.69686,N,N/A,N,N,210.10494,202.08019,
830543734,752090559,751890644,Y,N,N,L21.SVG,L,751890644,-1,MYS,GMS_MY.SVG,EXIT_A_L,2.93409,101.65772,N,N/A,N,N,327.23468,326.34462,
830543734,752090559,807452853,N,N,Y,L21.SVG,R,807452853,-1,MYS,GMS_MY.SVG,SON_A,2.93409,101.65772,N,N/A,N,N,327.23468,331.1054,
830607933,752092267,751993793,Y,N,N,L21.SVG,L,751993793,-2,MYS,GMS_MY.SVG,EXIT_A_L,1.92864,103.18493,N,N/A,N,N,113.64129,111.81259,
830607933,752092267,752232949,N,N,Y,L21.SVG,R,752232949,-2,MYS,GMS_MY.SVG,SON_A,1.92864,103.18493,N,N/A,N,N,113.64129,117.60139,
830399748,752093165,752063591,Y,N,N,L21.SVG,L,752063591,-2,MYS,GMS_MY.SVG,EXIT_A_L,6.14293,100.40089,N,N/A,N,N,189.40896,185.40928,
830399748,752093165,752120460,N,N,Y,L21.SVG,R,752120460,-2,MYS,GMS_MY.SVG,SON_A,6.14293,100.40089,N,N/A,N,N,189.40896,196.42814,
830531446,752093853,752046857,Y,N,N,L21.SVG,L,752046857,-1,MYS,GMS_MY.SVG,EXIT_A_L,1.48891,103.74006,N,N/A,N,N,283.24484,274.33378,
830531446,752093853,833583684,N,N,N,L21.SVG,R,-1,-1,MYS,GMS_MY.SVG,,1.48891,103.74006,N,N/A,N,N,283.24484,285.52911,
830410677,752094730,776546117,N,N,N,L21.SVG,R,-1,752094730,MYS,GMS_MY.SVG,,3.95067,103.33825,N,N/A,N,N,65.7212,92.8692,
830410677,752094730,776550019,Y,N,N,L21.SVG,L,-1,752094730,MYS,GMS_MY.SVG,,3.95067,103.33825,N,N/A,N,N,65.7212,18.92853,
830385685,752097495,752024099,Y,N,N,L21.SVG,L,752024099,-2,MYS,GMS_MY.SVG,EXIT_A_L,4.78234,100.71358,N,N/A,N,N,118.26184,110.31556,
830385685,752097495,808970106,N,N,Y,L21.SVG,R,808970106,-2,MYS,GMS_MY.SVG,SON_A,4.78234,100.71358,N,N/A,N,N,118.26184,115.13863,
830594202,752099976,751937842,Y,N,N,L32.SVG,L,751937842,-1,MYS,GMS_MY.SVG,EXIT_A_L,3.09917,101.73777,N,N/A,N,N,168.70618,161.59019,
830594202,752099976,779129044,N,N,N,L32.SVG,R,779129044,-1,MYS,GMS_MY.SVG,SON_B,3.09917,101.73777,N,N/A,N,N,168.70618,182.85823,
830371516,752106131,751976170,Y,N,N,R11.SVG,R,-1,752106131,MYS,GMS_MY.SVG,,3.07001,101.41632,N,N/A,N,N,197.17531,200.94602,
830371516,752106131,752119111,N,N,N,R11.SVG,L,752119111,752106131,MYS,GMS_MY.SVG,SON_A,3.07001,101.41632,N,N/A,N,N,197.17531,193.22219,
830344658,752106165,751898685,Y,N,N,L21.SVG,L,751898685,-2,MYS,GMS_MY.SVG,EXIT_A_L,4.10503,101.30285,N,N/A,N,N,349.26443,340.60614,
830344658,752106165,751996465,N,N,Y,L21.SVG,R,-1,-2,MYS,GMS_MY.SVG,,4.10503,101.30285,N,N/A,N,N,349.26443,346.43878,
830554302,752106240,752052126,Y,N,N,L22.SVG,R,-1,-1,MYS,GMS_MY.SVG,,5.38419,100.38797,N,N/A,N,N,297.53249,296.0247,
830554302,752106240,752089352,Y,N,N,L22.SVG,L,752089352,-1,MYS,GMS_MY.SVG,EXIT_A_L,5.38419,100.38797,N,N/A,N,N,297.53249,279.50352,
830552852,752106645,751897613,N,N,N,L22.SVG,R,-1,-1,MYS,GMS_MY.SVG,,3.76833,103.22554,N,N/A,N,N,250.86816,252.86241,
830552852,752106645,752087245,Y,N,N,L22.SVG,L,-1,-1,MYS,GMS_MY.SVG,,3.76833,103.22554,N,N/A,N,N,250.86816,232.59084,
830412412,752106913,751899290,Y,N,N,L11.SVG,R,751899290,-1,MYS,GMS_MY.SVG,EXIT_A_R,5.52132,100.44152,N,N/A,N,N,296.67178,293.29523,
830412412,752106913,956737672,Y,N,N,L11.SVG,L,956737672,-1,MYS,GMS_MY.SVG,EXIT_A_L,5.52132,100.44152,N,N/A,N,N,296.67178,284.09908,
830478171,752108192,752078620,N,N,Y,L21.SVG,R,752078620,-2,MYS,GMS_MY.SVG,SON_A,1.92417,103.19227,N,N/A,N,N,304.71029,303.42273,
830478171,752108192,752128192,Y,N,N,L21.SVG,L,752128192,-2,MYS,GMS_MY.SVG,EXIT_A_L,1.92417,103.19227,N,N/A,N,N,304.71029,302.19971,
830603584,752109260,752033479,Y,N,N,L21.SVG,R,-1,752109260,MYS,GMS_MY.SVG,,3.86022,103.32212,N,N/A,N,N,49.33438,55.31495,
830603584,752109260,752113271,Y,N,N,L21.SVG,L,-1,752109260,MYS,GMS_MY.SVG,,3.86022,103.32212,N,N/A,N,N,49.33438,37.38775,
830567268,752109330,751921667,Y,N,N,L22.SVG,L,-1,-1,MYS,GMS_MY.SVG,,1.53715,103.77335,N,N/A,N,N,255.95892,238.14172,
830567268,752109330,752174345,N,N,N,L22.SVG,R,-1,-1,MYS,GMS_MY.SVG,,1.53715,103.77335,N,N/A,N,N,255.95892,254.3956,
830463497,752110478,751869847,Y,N,N,L11.SVG,R,751869847,-1,MYS,GMS_MY.SVG,EXIT_A_R,3.43701,102.00724,N,N/A,N,N,332.48947,326.86873,
830463497,752110478,751943561,Y,N,N,L11.SVG,L,751943561,-1,MYS,GMS_MY.SVG,EXIT_A_L,3.43701,102.00724,N,N/A,N,N,332.48947,317.96216,
830547411,752113149,751880415,Y,N,N,L21.SVG,L,751880415,-2,MYS,GMS_MY.SVG,EXIT_A_L,4.45871,101.17117,N,N/A,N,N,191.8537,188.31901,
830547411,752113149,752039943,N,N,Y,L21.SVG,R,752039943,-2,MYS,GMS_MY.SVG,SON_A,4.45871,101.17117,N,N/A,N,N,191.8537,192.35906,
830522078,752113443,751998057,N,Y,N,B22.SVG,R,-1,-1,MYS,GMS_MY.SVG,,1.48443,103.75236,N,N/A,N,N,126.03652,132.52002,
830522078,752113443,833960810,N,Y,N,B22.SVG,L,-1,-1,MYS,GMS_MY.SVG,,1.48443,103.75236,N,N/A,N,N,126.03652,120.70816,
830447239,752114373,751944048,Y,N,N,L31.SVG,L,-1,-1,MYS,GMS_MY.SVG,,5.38479,100.40486,N,N/A,N,N,7.17459,357.71949,
830447239,752114373,752029016,N,N,Y,L31.SVG,R,-1,-1,MYS,GMS_MY.SVG,,5.38479,100.40486,N,N/A,N,N,7.17459,6.91064,
830367387,752115904,752112794,N,N,Y,L32LL22.SVG,R,752112794,752115904,MYS,GMS_MY.SVG,SON_A,2.97859,101.66255,Y,N,N/A,N/A,117.6291,122.17678,870416934
830367387,752115904,808949740,Y,N,Y,L32LL22.SVG,M,808949740,808949741,MYS,GMS_MY.SVG,EXIT_B_R,2.97836,101.66307,Y,N,N/A,N/A,117.6291,115.14461,870416934
830367387,752115904,808949742,Y,N,Y,L32LL22.SVG,L,808949742,808949741,MYS,GMS_MY.SVG,EXIT_B_L,2.97836,101.66307,Y,N,N/A,N/A,117.6291,115.14461,870416934
830420559,752118100,751855355,N,N,N,L32.SVG,R,-1,-1,MYS,GMS_MY.SVG,,3.08258,101.57974,N,N/A,N,N,86.41849,85.35783,
830420559,752118100,752043598,Y,N,N,L32.SVG,L,752043598,-1,MYS,GMS_MY.SVG,EXIT_A_L,3.08258,101.57974,N,N/A,N,N,86.41849,71.54014,
830504286,752118178,752092034,Y,N,N,L22.SVG,R,752092034,752118178,MYS,GMS_MY.SVG,EXIT_A_R,3.13255,101.65087,N,N/A,N,N,233.93187,239.63361,
830504286,752118178,821065182,Y,N,N,L22.SVG,L,821065182,752118178,MYS,GMS_MY.SVG,EXIT_A_L,3.13255,101.65087,N,N/A,N,N,233.93187,233.72079,
830348926,752121795,751849480,N,N,Y,L32.SVG,R,751849480,752121795,MYS,GMS_MY.SVG,SON_A,2.92448,101.60331,N,N/A,N,N,153.4648,153.69656,
830348926,752121795,752106058,Y,N,Y,L32.SVG,L,752106058,752121795,MYS,GMS_MY.SVG,EXIT_B_L,2.92448,101.60331,N,N/A,N,N,153.4648,145.33977,
830395782,752121943,809073314,Y,N,N,L11.SVG,R,809073314,752121943,MYS,GMS_MY.SVG,EXIT_A_R,2.44666,102.18566,N,N/A,N,N,103.08082,115.88687,
830395782,752121943,925910390,Y,N,N,L11.SVG,L,925910390,752121943,MYS,GMS_MY.SVG,EXIT_A_L,2.44666,102.18566,N,N/A,N,N,103.08082,102.73558,
830423054,752122992,791138919,N,N,N,R21.SVG,L,-1,-1,MYS,GMS_MY.SVG,,3.16115,101.69244,N,N/A,N,N,347.92311,350.14891,
830423054,752122992,928448896,Y,N,N,R21.SVG,R,-1,-1,MYS,GMS_MY.SVG,,3.16115,101.69244,N,N/A,N,N,347.92311,0,
830344770,752124861,752010544,N,N,N,L11.SVG,R,-1,-1,MYS,GMS_MY.SVG,,5.40796,100.36808,N,N/A,N,N,199.35996,237.41293,
830344770,752124861,752164606,Y,N,N,L11.SVG,L,-1,-1,MYS,GMS_MY.SVG,,5.40796,100.36808,N,N/A,N,N,199.35996,205.80621,
830385295,752124974,752034500,N,N,N,L21.SVG,R,-1,752124974,MYS,GMS_MY.SVG,,3.07022,101.54164,N,N/A,N,N,245.34525,246.58485,
830385295,752124974,791186521,Y,N,N,L21.SVG,L,791186521,752124974,MYS,GMS_MY.SVG,EXIT_A_L,3.07022,101.54164,N,N/A,N,N,245.34525,240.21969,
830403495,752125343,752089778,N,N,N,L22.SVG,R,-1,752125343,MYS,GMS_MY.SVG,,3.15069,101.72297,N,N/A,N,N,177.36144,177.37153,
830403495,752125343,752225251,Y,N,N,L22.SVG,L,752225251,752125343,MYS,GMS_MY.SVG,EXIT_A_L,3.15069,101.72297,N,N/A,N,N,177.36144,166.77879,
830461959,752126247,751884020,N,N,N,L22.SVG,R,-1,-1,MYS,GMS_MY.SVG,,3.11299,101.57215,N,N/A,N,N,109.93083,110.46051,
830461959,752126247,779194196,Y,N,N,L22.SVG,L,-1,-1,MYS,GMS_MY.SVG,,3.11299,101.57215,N,N/A,N,N,109.93083,94.97704,
830512299,752127238,778500647,Y,N,N,L32.SVG,L,778500647,-1,MYS,GMS_MY.SVG,EXIT_A_L,3.20932,101.74593,N,N/A,N,N,283.26059,280.85694,
830512299,752127238,792303597,N,N,N,L32.SVG,R,-1,-1,MYS,GMS_MY.SVG,,3.20932,101.74593,N,N/A,N,N,283.26059,291.83245,
830498589,752127870,752061064,N,Y,Y,B23.SVG,R,-1,752127870,MYS,GMS_MY.SVG,,2.85141,101.78772,N,N/A,N,N,175.14148,181.00384,
830498589,752127870,808985831,Y,Y,Y,B23.SVG,L,808985831,752127870,MYS,GMS_MY.SVG,EXIT_B_L,2.85141,101.78772,N,N/A,N,N,175.14148,169.03261,
830352964,752129370,751940501,N,N,Y,L32.SVG,R,751940501,-2,MYS,GMS_MY.SVG,SON_A,2.98464,101.50016,N,N/A,N,N,74.67932,74.78498,
830352964,752129370,852781830,Y,N,N,L32.SVG,L,852781830,-2,MYS,GMS_MY.SVG,EXIT_A_L,2.98464,101.50016,N,N/A,N,N,74.67932,66.10039,
830634848,752130717,809129276,N,N,Y,L31.SVG,R,809129276,-2,MYS,GMS_MY.SVG,SON_A,3.06516,101.67025,N,N/A,N,N,106.57948,108.16235,
830634848,752130717,834188794,Y,N,N,L31.SVG,L,834188794,-2,MYS,GMS_MY.SVG,EXIT_A_L,3.06516,101.67025,N,N/A,N,N,106.57948,97.3161,
830605538,752132941,752013464,Y,N,N,L21.SVG,L,-1,-1,MYS,GMS_MY.SVG,,4.84353,101.9628,N,N/A,N,N,1.26849,352.43217,
830605538,752132941,752174955,N,N,N,L21.SVG,R,-1,-1,MYS,GMS_MY.SVG,,4.84353,101.9628,N,N/A,N,N,1.26849,0,
830346566,752134853,751946535,Y,N,N,L31.SVG,L,751946535,752134853,MYS,GMS_MY.SVG,EXIT_A_L,3.05702,101.61808,N,N/A,N,N,42.4698,29.01997,
830346566,752134853,752108115,N,N,Y,L31.SVG,R,-1,752134853,MYS,GMS_MY.SVG,,3.05702,101.61808,N,N/A,N,N,42.4698,39.60408,
830485251,752135964,807504712,Y,N,N,L11.SVG,R,807504712,752135964,MYS,GMS_MY.SVG,EXIT_A_R,3.08475,101.61356,N,N/A,N,N,170.19465,198.41004,
830485251,752135964,845040552,Y,N,N,L11.SVG,L,845040552,752135964,MYS,GMS_MY.SVG,EXIT_A_L,3.08475,101.61356,N,N/A,N,N,170.19465,168.70603,
830639653,752140333,752177553,N,N,Y,L23.SVG,R,752177553,-2,MYS,GMS_MY.SVG,SON_A,3.18215,101.60312,N,N/A,N,N,263.40799,262.6364,
