#genre_id;genre_is_brand;gen_0;gen_1;gen_2;genre_level;genre_type;org_code;sub_category;chain_id;cuisine_id;building_type;three
1;N;1;0;0;0;null;0;0;0;0;0;0
396;Y;7;11;25;2;null;9565;0;23675;0;0;0
321;Y;7;2;3;2;null;6000;0;96;0;0;0
359;N;7;5;0;1;null;9993;0;0;0;0;0
38;N;1;28;0;1;null;5800;0;0;82;0;0
29;N;1;19;0;1;null;5800;0;0;41;0;0
205;Y;5;7;10;2;null;9545;0;21155;0;0;0
134;N;4;3;0;1;null;7013;21;0;0;0;0
281;N;6;11;0;1;null;5813;40;0;0;0;0
138;N;5;1;0;1;null;9995;0;0;0;0;0
404;N;7;16;0;1;null;8211;0;0;0;0;0
64;N;2;5;0;1;null;5512;0;0;0;0;0
144;Y;5;2;5;2;null;9537;0;4437;0;0;0
84;Y;2;10;10;2;null;5540;0;4002;0;0;0
121;N;3;1;0;1;null;4581;0;0;0;0;0
30;N;1;20;0;1;null;5800;0;0;43;0;0
133;N;4;2;0;1;null;7011;0;0;0;0;0
233;Y;5;8;23;2;null;5400;0;23667;0;0;0
95;Y;2;10;21;2;null;5540;0;21142;0;0;0
191;N;5;5;2;2;null;9987;70;0;0;0;0
261;N;5;16;0;1;null;0;0;0;0;0;9558
90;Y;2;10;16;2;null;5540;0;10055;0;0;0
188;N;5;4;0;1;null;0;0;0;0;0;9538
14;N;1;13;0;1;null;5800;0;0;22;0;0
235;Y;5;8;25;2;null;5400;0;23681;0;0;0
351;Y;7;2;33;2;null;6000;0;21144;0;0;0
355;Y;7;2;37;2;null;6000;0;22840;0;0;0
155;Y;5;2;16;2;null;9537;0;9932;0;0;0
196;N;5;7;1;2;0;0;0;0;0;0;0
311;Y;7;1;20;2;null;3578;0;4061;0;0;0
46;N;1;35;1;2;0;0;0;0;0;0;0
328;Y;7;2;10;2;null;6000;0;1286;0;0;0
56;Y;1;35;11;2;null;9996;0;23693;0;0;0
417;N;8;1;0;1;null;0;0;0;0;0;9501
31;N;1;21;0;1;null;5800;0;0;47;0;0
146;Y;5;2;7;2;null;9537;0;5181;0;0;0
206;Y;5;7;11;2;null;9545;0;21156;0;0;0
276;N;6;10;1;2;0;0;0;0;0;0;0
416;N;8;0;0;0;null;0;0;0;0;0;0
187;N;5;3;0;1;null;9537;50;0;0;0;0
299;Y;7;1;8;2;null;3578;0;260;0;0;0
415;N;7;20;0;1;null;9994;0;0;0;0;0
263;N;5;18;0;1;null;0;0;0;0;0;9547
433;N;8;17;0;1;null;0;0;0;0;0;9516
129;N;3;9;0;1;null;9593;0;0;0;0;0
61;Y;2;2;0;1;null;5511;0;251;0;0;0
376;Y;7;11;5;2;null;9565;0;163;0;0;0
109;Y;2;10;35;2;null;5540;0;24460;0;0;0
134;N;4;3;0;1;null;7013;19;0;0;0;0
285;N;6;15;0;1;null;7940;0;0;0;0;0
415;N;7;20;0;1;null;0;0;0;0;0;0
293;Y;7;1;2;2;null;3578;0;76;0;0;0
12;N;1;11;0;1;null;5800;0;0;19;0;0
132;N;4;1;0;1;null;5999;0;0;0;0;0
405;N;7;17;0;1;null;0;0;0;0;0;9531
110;Y;2;10;36;2;null;5540;0;24566;0;0;0
116;Y;2;11;4;2;null;7510;0;4062;0;0;0
78;Y;2;10;4;2;null;5540;0;11;0;0;0
111;N;2;10;37;2;null;5540;0;0;0;0;0
23;Y;1;14;8;2;null;5800;0;22855;27;0;0
223;Y;5;8;13;2;null;5400;0;4053;0;0;0
226;Y;5;8;16;2;null;5400;0;4712;0;0;0
296;Y;7;1;5;2;null;3578;0;100;0;0;0
307;Y;7;1;16;2;null;3578;0;4026;0;0;0
28;N;1;18;0;1;null;5800;0;0;39;0;0
267;N;6;2;0;1;null;9718;56;0;0;0;0
287;N;6;17;0;1;null;0;0;0;0;0;9570
236;Y;5;8;26;2;null;5400;0;23685;0;0;0
9;N;1;8;0;1;null;5800;0;0;11;0;0
39;N;1;29;0;1;null;5800;0;0;83;0;0
125;N;3;5;0;1;null;4482;0;0;0;0;0
305;Y;7;1;14;2;null;3578;0;2358;0;0;0
415;N;7;20;0;1;null;0;0;0;0;0;9542
419;N;8;3;0;1;null;9998;0;0;0;0;0
271;N;6;6;0;1;null;7832;0;0;0;0;0
49;Y;1;35;4;2;null;9996;0;1396;0;0;0
343;Y;7;2;25;2;null;6000;0;9294;0;0;0
259;N;5;14;0;1;null;9567;46;0;0;0;0
418;N;8;2;0;1;null;9714;0;0;0;0;0
252;Y;5;13;4;2;null;9567;0;9954;0;0;0
156;Y;5;2;17;2;null;9537;0;9933;0;0;0
179;Y;5;2;40;2;null;9537;0;22844;0;0;0
227;Y;5;8;17;2;null;5400;0;8932;0;0;0
2;N;1;1;0;1;0;0;0;0;0;0;0
51;Y;1;35;6;2;null;9996;0;5501;0;0;0
291;N;7;1;0;1;null;0;0;0;0;0;0
229;Y;5;8;19;2;null;5400;0;21146;0;0;0
284;N;6;14;0;1;null;7997;9;0;0;0;0
214;Y;5;8;4;2;null;5400;0;130;0;0;0
167;Y;5;2;28;2;null;9537;0;9947;0;0;0
238;N;5;9;0;1;null;0;0;0;0;0;9552
284;N;6;14;0;1;null;7997;7;0;0;0;0
171;Y;5;2;32;2;null;9537;0;22541;0;0;0
340;Y;7;2;22;2;null;6000;0;5505;0;0;0
107;Y;2;10;33;2;null;5540;0;24450;0;0;0
178;Y;5;2;39;2;null;9537;0;22839;0;0;0
425;N;8;9;0;1;null;0;0;0;0;0;9504
169;Y;5;2;30;2;null;9537;0;22513;0;0;0
282;N;6;12;0;1;null;7947;0;0;0;0;0
421;N;8;5;0;1;null;4444;0;0;0;0;0
164;Y;5;2;25;2;null;9537;0;9943;0;0;0
149;Y;5;2;10;2;null;9537;0;9923;0;0;0
250;Y;5;13;2;2;null;9567;0;8985;0;0;0
210;N;5;8;0;1;null;0;0;0;0;0;0
270;N;6;5;0;1;null;9517;0;0;0;0;0
134;N;4;3;0;1;null;7013;20;0;0;0;0
380;Y;7;11;9;2;null;9565;0;4066;0;0;0
234;Y;5;8;24;2;null;5400;0;23680;0;0;0
431;N;8;15;0;1;null;0;0;0;0;0;9514
162;Y;5;2;23;2;null;9537;0;9941;0;0;0
165;Y;5;2;26;2;null;9537;0;9944;0;0;0
322;Y;7;2;4;2;null;6000;0;100;0;0;0
181;Y;5;2;42;2;null;9537;0;22846;0;0;0
170;Y;5;2;31;2;null;9537;0;22520;0;0;0
186;N;5;2;47;2;null;9537;47;0;0;0;0
284;N;6;14;0;1;null;7997;13;0;0;0;0
400;N;7;12;0;1;null;9221;0;0;0;0;0
391;Y;7;11;20;2;null;9565;0;21140;0;0;0
282;N;6;12;0;1;null;7947;59;0;0;0;0
417;N;8;1;0;1;null;8699;0;0;0;0;0
290;N;7;0;0;0;null;0;0;0;0;0;0
247;N;5;12;0;1;null;0;0;0;0;0;9566
281;N;6;11;0;1;null;5813;37;0;0;0;0
33;N;1;23;0;1;null;5800;0;0;53;0;0
327;Y;7;2;9;2;null;6000;0;1165;0;0;0
272;N;6;7;0;1;null;7992;0;0;0;0;0
188;N;5;4;0;1;null;0;0;0;0;0;9540
282;N;6;12;0;1;null;7947;60;0;0;0;0
192;N;5;5;3;2;null;9987;71;0;0;0;0
415;N;7;20;0;1;null;0;0;0;0;0;9585
79;Y;2;10;5;2;null;5540;0;33;0;0;0
174;Y;5;2;35;2;null;9537;0;22577;0;0;0
326;Y;7;2;8;2;null;6000;0;1106;0;0;0
77;Y;2;10;3;2;null;5540;0;10;0;0;0
346;Y;7;2;28;2;null;6000;0;20516;0;0;0
15;N;1;14;0;1;null;0;0;0;0;0;0
356;N;7;2;38;2;null;6000;0;0;0;0;0
304;Y;7;1;13;2;null;3578;0;1749;0;0;0
369;N;7;9;6;2;null;9583;0;0;0;0;0
220;Y;5;8;10;2;null;5400;0;2813;0;0;0
284;N;6;14;0;1;null;7997;76;0;0;0;0
184;Y;5;2;45;2;null;9537;0;23715;0;0;0
395;Y;7;11;24;2;null;9565;0;23673;0;0;0
373;Y;7;11;2;2;null;9565;0;130;0;0;0
292;N;7;1;1;2;0;0;0;0;0;0;0
350;Y;7;2;32;2;null;6000;0;20925;0;0;0
124;N;3;4;0;1;null;4100;29;0;0;0;0
281;N;6;11;0;1;null;5813;41;0;0;0;0
303;Y;7;1;12;2;null;3578;0;1369;0;0;0
35;N;1;25;0;1;null;5800;0;0;73;0;0
72;N;2;8;0;1;null;7521;0;0;0;0;0
258;N;5;13;10;2;null;9567;0;0;0;0;0
247;N;5;12;0;1;null;0;0;0;0;0;9553
41;N;1;31;0;1;null;5800;0;0;85;0;0
193;N;5;5;4;2;null;0;0;0;0;0;9556
198;Y;5;7;3;2;null;9545;0;9950;0;0;0
182;Y;5;2;43;2;null;9537;0;23688;0;0;0
145;Y;5;2;6;2;null;9537;0;4439;0;0;0
63;Y;2;4;0;1;null;7538;0;251;0;0;0
74;N;2;10;0;1;null;0;0;0;0;0;0
417;N;8;1;0;1;null;0;0;0;0;0;9510
386;Y;7;11;15;2;null;9565;0;8933;0;0;0
122;N;3;2;0;1;null;9999;0;0;0;0;0
211;N;5;8;1;2;0;0;0;0;0;0;0
378;Y;7;11;7;2;null;9565;0;206;0;0;0
89;Y;2;10;15;2;null;5540;0;9963;0;0;0
240;N;5;10;1;2;0;0;0;0;0;0;0
283;N;6;13;0;1;null;7929;0;0;0;0;0
349;Y;7;2;31;2;null;6000;0;20689;0;0;0
221;Y;5;8;11;2;null;5400;0;4051;0;0;0
175;Y;5;2;36;2;null;9537;0;22833;0;0;0
10;N;1;9;0;1;null;5800;0;0;13;0;0
331;Y;7;2;13;2;null;6000;0;2358;0;0;0
337;Y;7;2;19;2;null;6000;0;4049;0;0;0
372;N;7;11;1;2;0;0;0;0;0;0;0
71;N;2;7;0;1;null;7522;0;0;0;0;0
342;Y;7;2;24;2;null;6000;0;9293;0;0;0
123;N;3;3;0;1;null;4170;0;0;0;0;0
76;Y;2;10;2;2;null;5540;0;8;0;0;0
389;Y;7;11;18;2;null;9565;0;21132;0;0;0
427;N;8;11;0;1;null;0;0;0;0;0;9507
134;N;4;3;0;1;null;7013;22;0;0;0;0
323;Y;7;2;5;2;null;6000;0;113;0;0;0
27;N;1;17;0;1;null;5800;0;0;36;0;0
238;N;5;9;0;1;null;0;0;0;0;0;9551
4;N;1;3;0;1;null;5800;0;0;3;0;0
133;N;4;2;0;1;null;7011;17;0;0;0;0
85;Y;2;10;11;2;null;5540;0;4017;0;0;0
97;Y;2;10;23;2;null;5540;0;21641;0;0;0
284;N;6;14;0;1;null;7997;75;0;0;0;0
319;N;7;2;1;2;0;0;0;0;0;0;0
365;N;7;9;2;2;null;9583;23;0;0;0;0
246;N;5;11;0;1;null;6512;0;0;0;0;0
368;N;7;9;5;2;null;9583;27;0;0;0;0
87;Y;2;10;13;2;null;5540;0;4060;0;0;0
247;N;5;12;0;1;null;0;0;0;0;0;9569
275;N;6;10;0;1;null;0;0;0;0;0;0
428;N;8;12;0;1;null;0;0;0;0;0;9508
262;N;5;17;0;1;null;0;0;0;0;0;9561
362;N;7;8;0;1;null;8231;0;0;0;0;0
166;Y;5;2;27;2;null;9537;0;9945;0;0;0
193;N;5;5;4;2;null;0;0;0;0;0;9559
284;N;6;14;0;1;null;7997;15;0;0;0;0
188;N;5;4;0;1;null;0;0;0;0;0;0
217;Y;5;8;7;2;null;5400;0;1193;0;0;0
301;Y;7;1;10;2;null;3578;0;1165;0;0;0
60;Y;2;1;0;1;null;5511;0;250;0;0;0
152;Y;5;2;13;2;null;9537;0;9928;0;0;0
52;Y;1;35;7;2;null;9996;0;8934;0;0;0
364;N;7;9;1;2;0;0;0;0;0;0;0
225;Y;5;8;15;2;null;5400;0;4055;0;0;0
294;Y;7;1;3;2;null;3578;0;96;0;0;0
345;Y;7;2;27;2;null;6000;0;9966;0;0;0
32;N;1;22;0;1;null;5800;0;0;48;0;0
130;N;3;10;0;1;null;0;0;0;0;0;0
255;Y;5;13;7;2;null;9567;0;9959;0;0;0
254;Y;5;13;6;2;null;9567;0;9958;0;0;0
390;Y;7;11;19;2;null;9565;0;21133;0;0;0
238;N;5;9;0;1;null;9986;0;0;0;0;0
315;Y;7;1;24;2;null;3578;0;20517;0;0;0
105;Y;2;10;31;2;null;5540;0;22829;0;0;0
42;N;1;32;0;1;null;5800;0;0;86;0;0
247;N;5;12;0;1;null;0;0;0;0;0;9550
281;N;6;11;0;1;null;5813;36;0;0;0;0
88;Y;2;10;14;2;null;5540;0;5507;0;0;0
112;N;2;11;0;1;null;0;0;0;0;0;0
3;N;1;2;0;1;null;5800;0;0;1;0;0
140;N;5;2;1;2;0;0;0;0;0;0;0
120;N;3;0;0;0;null;0;0;0;0;0;0
273;N;6;8;0;1;null;7998;0;0;0;0;0
399;N;7;11;28;2;null;9565;0;0;0;0;0
92;Y;2;10;18;2;null;5540;0;20511;0;0;0
80;Y;2;10;6;2;null;5540;0;35;0;0;0
387;Y;7;11;16;2;null;9565;0;9083;0;0;0
393;Y;7;11;22;2;null;9565;0;23020;0;0;0
237;N;5;8;27;2;null;5400;0;0;0;0;0
44;N;1;34;0;1;null;5800;0;0;88;0;0
332;Y;7;2;14;2;null;6000;0;2968;0;0;0
424;N;8;8;0;1;null;0;0;0;0;0;9503
361;N;7;7;0;1;null;8060;0;0;0;0;0
115;Y;2;11;3;2;null;7510;0;1475;0;0;0
370;N;7;10;0;1;null;0;0;0;0;0;9579
339;Y;7;2;21;2;null;6000;0;5503;0;0;0
73;N;2;9;0;1;null;7520;0;0;0;0;0
209;N;5;7;14;2;null;9545;0;0;0;0;0
379;Y;7;11;8;2;null;9565;0;216;0;0;0
385;Y;7;11;14;2;null;9565;0;5504;0;0;0
186;N;5;2;47;2;null;9537;0;0;0;0;0
50;Y;1;35;5;2;null;9996;0;5314;0;0;0
40;N;1;30;0;1;null;5800;0;0;84;0;0
47;Y;1;35;2;2;null;9996;0;117;0;0;0
58;N;1;36;0;1;null;5800;0;0;0;0;0
284;N;6;14;0;1;null;7997;12;0;0;0;0
344;Y;7;2;26;2;null;6000;0;9295;0;0;0
22;Y;1;14;7;2;null;5800;0;9084;27;0;0
434;N;8;18;0;1;null;0;0;0;0;0;9529
316;Y;7;1;25;2;null;3578;0;20925;0;0;0
200;Y;5;7;5;2;null;9545;0;9953;0;0;0
73;N;2;9;0;1;null;7520;74;0;0;0;0
336;Y;7;2;18;2;null;6000;0;4047;0;0;0
402;N;7;14;0;1;null;9589;0;0;0;0;0
75;N;2;10;1;2;0;0;0;0;0;0;0
82;Y;2;10;8;2;null;5540;0;157;0;0;0
377;Y;7;11;6;2;null;9565;0;199;0;0;0
102;Y;2;10;28;2;null;5540;0;22001;0;0;0
265;N;6;0;0;0;null;0;0;0;0;0;0
277;N;6;10;2;2;null;8410;66;0;0;0;0
435;N;8;19;0;1;null;0;0;0;0;0;9555
86;Y;2;10;12;2;null;5540;0;4059;0;0;0
183;Y;5;2;44;2;null;9537;0;23689;0;0;0
429;N;8;13;0;1;null;0;0;0;0;0;9509
67;N;2;6;2;2;null;7538;1;0;0;0;0
300;Y;7;1;9;2;null;3578;0;1106;0;0;0
310;Y;7;1;19;2;null;3578;0;4049;0;0;0
113;N;2;11;1;2;0;0;0;0;0;0;0
99;Y;2;10;25;2;null;5540;0;21644;0;0;0
185;Y;5;2;46;2;null;9537;0;23716;0;0;0
312;Y;7;1;21;2;null;3578;0;6481;0;0;0
367;N;7;9;4;2;null;9583;26;0;0;0;0
-1;N;9;0;0;0;1;0;0;0;0;0;0
410;N;7;19;3;2;null;9992;0;0;0;4;0
278;N;6;10;3;2;null;8410;68;0;0;0;0
302;Y;7;1;11;2;null;3578;0;1286;0;0;0
406;N;7;18;0;1;null;9591;0;0;0;0;0
114;Y;2;11;2;2;null;7510;0;1468;0;0;0
207;Y;5;7;12;2;null;9545;0;22822;0;0;0
213;Y;5;8;3;2;null;5400;0;122;0;0;0
406;N;7;18;0;1;null;9591;33;0;0;0;0
135;N;4;4;0;1;null;7999;0;0;0;0;0
330;Y;7;2;12;2;null;6000;0;1749;0;0;0
426;N;8;10;0;1;null;0;0;0;0;0;9506
281;N;6;11;0;1;null;5813;34;0;0;0;0
136;N;4;5;0;1;null;7389;0;0;0;0;0
260;N;5;15;0;1;null;9568;0;0;0;0;0
279;N;6;10;4;2;null;8410;69;0;0;0;0
247;N;5;12;0;1;null;0;0;0;0;0;9548
20;Y;1;14;5;2;null;5800;0;4067;27;0;0
423;N;8;7;0;1;null;0;0;0;0;0;9502
59;N;2;0;0;0;null;0;0;0;0;0;0
408;N;7;19;1;2;0;0;0;0;0;0;0
137;N;5;0;0;0;null;0;0;0;0;0;0
176;Y;5;2;37;2;null;9537;0;22835;0;0;0
308;Y;7;1;17;2;null;3578;0;4046;0;0;0
388;Y;7;11;17;2;null;9565;0;20631;0;0;0
238;N;5;9;0;1;null;9986;77;0;0;0;0
124;N;3;4;0;1;null;4100;0;0;0;0;0
158;Y;5;2;19;2;null;9537;0;9936;0;0;0
202;Y;5;7;7;2;null;9545;0;21148;0;0;0
222;Y;5;8;12;2;null;5400;0;4052;0;0;0
148;Y;5;2;9;2;null;9537;0;9503;0;0;0
414;N;7;19;7;2;null;9992;0;0;0;3;0
347;Y;7;2;29;2;null;6000;0;20517;0;0;0
161;Y;5;2;22;2;null;9537;0;9940;0;0;0
189;N;5;5;0;1;null;0;0;0;0;0;0
57;N;1;35;12;2;null;9996;0;0;0;0;0
366;N;7;9;3;2;null;9583;25;0;0;0;0
48;Y;1;35;3;2;null;9996;0;118;0;0;0
407;N;7;19;0;1;null;0;0;0;0;0;0
230;Y;5;8;20;2;null;5400;0;21149;0;0;0
353;Y;7;2;35;2;null;6000;0;21837;0;0;0
381;Y;7;11;10;2;null;9565;0;5491;0;0;0
284;N;6;14;0;1;null;7997;14;0;0;0;0
154;Y;5;2;15;2;null;9537;0;9931;0;0;0
91;Y;2;10;17;2;null;5540;0;10134;0;0;0
24;N;1;14;9;2;null;5800;0;0;27;0;0
153;Y;5;2;14;2;null;9537;0;9930;0;0;0
188;N;5;4;0;1;null;0;0;0;0;0;9539
224;Y;5;8;14;2;null;5400;0;4054;0;0;0
232;Y;5;8;22;2;null;5400;0;21835;0;0;0
168;Y;5;2;29;2;null;9537;0;22512;0;0;0
266;N;6;1;0;1;null;7996;0;0;0;0;0
289;N;6;19;0;1;null;0;0;0;0;0;9582
413;N;7;19;6;2;null;9992;0;0;0;7;0
141;Y;5;2;2;2;null;9537;0;4217;0;0;0
370;N;7;10;0;1;null;9583;24;0;0;0;0
375;Y;7;11;4;2;null;9565;0;160;0;0;0
398;Y;7;11;27;2;null;9565;0;25542;0;0;0
53;Y;1;35;8;2;null;9996;0;9082;0;0;0
106;Y;2;10;32;2;null;5540;0;23696;0;0;0
417;N;8;1;0;1;null;9991;0;0;0;0;0
267;N;6;2;0;1;null;9718;0;0;0;0;0
66;N;2;6;1;2;0;0;0;0;0;0;0
247;N;5;12;0;1;null;9988;0;0;0;0;0
188;N;5;4;0;1;null;0;0;0;0;0;9541
430;N;8;14;0;1;null;0;0;0;0;0;9512
143;Y;5;2;4;2;null;9537;0;4304;0;0;0
231;Y;5;8;21;2;null;5400;0;21825;0;0;0
247;N;5;12;0;1;null;0;0;0;0;0;9562
284;N;6;14;0;1;null;7997;16;0;0;0;0
147;Y;5;2;8;2;null;9537;0;5956;0;0;0
269;N;6;4;0;1;null;7933;0;0;0;0;0
284;N;6;14;0;1;null;7997;0;0;0;0;0
103;Y;2;10;29;2;null;5540;0;22827;0;0;0
150;Y;5;2;11;2;null;9537;0;9924;0;0;0
218;Y;5;8;8;2;null;5400;0;1779;0;0;0
341;Y;7;2;23;2;null;6000;0;9081;0;0;0
406;N;7;18;0;1;null;9591;32;0;0;0;0
417;N;8;1;0;1;null;5000;0;0;0;0;0
139;N;5;2;0;1;null;0;0;0;0;0;0
249;N;5;13;1;2;0;0;0;0;0;0;0
284;N;6;14;0;1;null;7997;73;0;0;0;0
318;N;7;2;0;1;null;0;0;0;0;0;0
363;N;7;9;0;1;null;0;0;0;0;0;0
142;Y;5;2;3;2;null;9537;0;4286;0;0;0
245;N;5;10;6;2;null;9560;0;0;0;0;0
247;N;5;12;0;1;null;0;0;0;0;0;9557
125;N;3;5;0;1;null;4482;62;0;0;0;0
371;N;7;11;0;1;null;0;0;0;0;0;0
401;N;7;13;0;1;null;9530;0;0;0;0;0
93;Y;2;10;19;2;null;5540;0;20512;0;0;0
203;Y;5;7;8;2;null;9545;0;21151;0;0;0
247;N;5;12;0;1;null;0;0;0;0;0;0
8;N;1;7;0;1;null;5800;0;0;10;0;0
333;Y;7;2;15;2;null;6000;0;4026;0;0;0
354;Y;7;2;36;2;null;6000;0;22817;0;0;0
208;Y;5;7;13;2;null;9545;0;22823;0;0;0
119;N;2;11;7;2;null;7510;0;0;0;0;0
36;N;1;26;0;1;null;5800;0;0;75;0;0
195;N;5;7;0;1;null;0;0;0;0;0;0
404;N;7;16;0;1;null;8200;0;0;0;0;0
13;N;1;12;0;1;null;5800;0;0;21;0;0
43;N;1;33;0;1;null;5800;0;0;87;0;0
159;Y;5;2;20;2;null;9537;0;9937;0;0;0
269;N;6;4;0;1;null;0;0;0;0;0;9575
77;Y;2;10;3;2;null;5540;0;10101;0;0;0
281;N;6;11;0;1;null;5813;0;0;0;0;0
306;Y;7;1;15;2;null;3578;0;2968;0;0;0
281;N;6;11;0;1;null;5813;39;0;0;0;0
415;N;7;20;0;1;null;0;0;0;0;0;9578
45;N;1;35;0;1;null;0;0;0;0;0;0
228;Y;5;8;18;2;null;5400;0;20518;0;0;0
34;N;1;24;0;1;null;5800;0;0;58;0;0
367;N;7;9;4;2;null;0;0;0;0;0;9513
177;Y;5;2;38;2;null;9537;0;22838;0;0;0
19;Y;1;14;4;2;null;5800;0;2376;27;0;0
242;Y;5;10;3;2;null;9560;0;23669;0;0;0
392;Y;7;11;21;2;null;9565;0;21141;0;0;0
298;Y;7;1;7;2;null;3578;0;114;0;0;0
172;Y;5;2;33;2;null;9537;0;22574;0;0;0
130;N;3;10;0;1;null;9522;0;0;0;0;0
335;Y;7;2;17;2;null;6000;0;4046;0;0;0
67;N;2;6;2;2;null;0;0;0;0;0;9519
313;Y;7;1;22;2;null;3578;0;9966;0;0;0
11;N;1;10;0;1;null;5800;0;0;15;0;0
285;N;6;15;0;1;null;0;0;0;0;0;9576
274;N;6;9;0;1;null;4493;0;0;0;0;0
281;N;6;11;0;1;null;5813;42;0;0;0;0
348;Y;7;2;30;2;null;6000;0;20687;0;0;0
253;Y;5;13;5;2;null;9567;0;9957;0;0;0
6;N;1;5;0;1;null;5800;0;0;6;0;0
151;Y;5;2;12;2;null;9537;0;9925;0;0;0
357;N;7;3;0;1;null;9121;0;0;0;0;0
215;Y;5;8;5;2;null;5400;0;199;0;0;0
281;N;6;11;0;1;null;5813;38;0;0;0;0
124;N;3;4;0;1;null;4100;28;0;0;0;0
134;N;4;3;0;1;null;7013;0;0;0;0;0
247;N;5;12;0;1;null;0;0;0;0;0;9564
422;N;8;6;0;1;null;0;0;0;0;0;9500
412;N;7;19;5;2;null;9992;0;0;0;6;0
54;Y;1;35;9;2;null;9996;0;22834;0;0;0
432;N;8;16;0;1;null;0;0;0;0;0;9515
374;Y;7;11;3;2;null;9565;0;159;0;0;0
383;Y;7;11;12;2;null;9565;0;5498;0;0;0
186;N;5;2;47;2;null;9537;48;0;0;0;0
197;Y;5;7;2;2;null;9545;0;9948;0;0;0
247;N;5;12;0;1;null;0;0;0;0;0;9549
317;N;7;1;26;2;null;3578;0;0;0;0;0
104;Y;2;10;30;2;null;5540;0;22828;0;0;0
358;N;7;4;0;1;null;7994;0;0;0;0;0
17;Y;1;14;2;2;null;5800;0;1498;27;0;0
163;Y;5;2;24;2;null;9537;0;9942;0;0;0
334;Y;7;2;16;2;null;6000;0;4045;0;0;0
352;Y;7;2;34;2;null;6000;0;21829;0;0;0
219;Y;5;8;9;2;null;5400;0;2704;0;0;0
251;Y;5;13;3;2;null;9567;0;9006;0;0;0
258;N;5;13;10;2;null;9567;44;0;0;0;0
157;Y;5;2;18;2;null;9537;0;9935;0;0;0
130;N;3;10;0;1;null;9710;0;0;0;0;0
190;N;5;5;1;2;0;0;0;0;0;0;0
