#genre_id;name_id;name_type;name_lang;name;tr_lang;tr_name;ph_flag;phoneme_id
183;26;ON;UKE;Banco Comafi;SPA;Banco Comafi;;
239;240;ON;UKE;Waste & sanitation companies;POR;Empresas de saneamento;;
171;3;ON;UKE;All banks;SPA;Todos los bancos;;
167;29;ON;UKE;Banco de Córdoba;SPA;Banco de Córdoba;;
67;110;ON;UKE;Hotels;SPA;Hoteles;;
115;95;ON;UKE;Furniture shops;POR;Loja de móveis;;
133;106;ON;UKE;History;POR;História;;
123;16;ON;UKE;Aquariums;SPA;Acuarios;;
217;19;ON;UKE;Ashrams;POR;Ashram;;
155;32;ON;UKE;BANCO DE LA NACIÓN ARGENTINA;POR;Banco de la Nación Argentina;;
149;188;ON;UKE;Recreation centres;POR;Centro de recreação;;
78;221;ON;UKE;Sweet;SPA;Sweet;;
147;241;ON;UKE;Wineries;SPA;Bodegas;;
77;147;ON;UKE;Narrow;SPA;Narrow;;
234;238;ON;UKE;Video & game rental shops;SPA;Tiendas de alquiler de vídeos y juegos;;
84;102;ON;UKE;Grimoldi;POR;Grimoldi;;
196;129;ON;UKE;Libraries;SPA;Bibliotecas;;
211;42;ON;UKE;Banquet Halls;POR;Salão de festas;;
161;218;ON;UKE;Supervíelle Banco;SPA;Supervíelle Banco;;
33;58;ON;UKE;Car washes;SPA;Lavaderos de coches;;
46;84;ON;UKE;Eg3;SPA;Eg3;;
195;109;ON;UKE;Hospitals;SPA;Hospitales;;
106;217;ON;UKE;Super Vea;POR;Super Vea;;
125;52;ON;UKE;Campsites;SPA;Campings;;
85;124;ON;UKE;Kevingston;SPA;Kevingston;;
21;179;ON;UKE;Pizza;POR;Pizza;;
63;233;ON;UKE;Transportation services;SPA;Servicios de transporte;;
79;239;ON;UKE;Wanama;SPA;Wanama;;
47;194;ON;UKE;Rhasa;POR;Rhasa;;
179;28;ON;UKE;Banco Credicoop;POR;Banco Credicoop;;
201;193;ON;UKE;Retirement/nursing homes;SPA;Centros de mayores/Residencias de ancianos;;
58;235;ON;UKE;Underground trains/subways;POR;Metrô;;
65;227;ON;UKE;Tourism;SPA;Turismo;;
166;39;ON;UKE;Banco Provincia;POR;Banco Provincia;;
69;228;ON;UKE;Tourist attractions;SPA;Atracciones turísticas;;
148;45;ON;UKE;Boating activities & cruises;POR;Atividades e passeios de barco;;
40;176;ON;UKE;Petrol stations;POR;Postos de combustível;;
225;104;ON;UKE;Hamlets;POR;Vilarejos;;
34;22;ON;UKE;Auto parts shops;POR;Lojas de autopeças;;
171;3;ON;UKE;All banks;POR;Todos os Bancos;;
5;123;ON;UKE;Japanese food;SPA;Comida japonesa;;
138;9;ON;UKE;All parks & recreation areas;POR;Todos os parques e áreas de recreação;;
220;226;ON;UKE;Temples;SPA;Templos;;
100;56;ON;UKE;Carrefour;POR;Carrefour;;
101;80;ON;UKE;Dia;POR;Dia;;
133;106;ON;UKE;History;SPA;Historia;;
5;123;ON;UKE;Japanese food;POR;Culinária japonesa;;
26;159;ON;UKE;Other foods;POR;Outras culinárias;;
54;1;ON;UKE;Airports;POR;Aeroportos;;
203;161;ON;UKE;Other medical care facilities;POR;Outras instalações médicas;;
111;167;ON;UKE;Other shopping;SPA;Otros comercios;;
66;105;ON;UKE;Historical monuments;POR;Monumentos históricos;;
134;18;ON;UKE;Art;SPA;Arte;;
137;173;ON;UKE;Parks & recreation areas;SPA;Parques/zonas de recreo;;
207;182;ON;UKE;Post offices;POR;Correio;;
7;200;ON;UKE;Seafood;POR;Frutos do mar;;
116;73;ON;UKE;Computer & software shops;POR;Lojas de computadores e software;;
32;14;ON;UKE;All vehicle services & maintenance shops;POR;Todos as oficinas de serviços e manutenção automotiva;;
4;120;ON;UKE;Italian food;SPA;Comida italiana;;
24;17;ON;UKE;Argentinian food;POR;Culinária argentina;;
187;30;ON;UKE;Banco de Córdoba;SPA;Banco de Córdoba;;
103;85;ON;UKE;Eki;SPA;Eki;;
27;21;ON;UKE;Automobile facilities;SPA;Instalaciones de Automóviles;;
50;189;ON;UKE;Refinor;POR;Refinor;;
17;207;ON;UKE;South American food;SPA;Comida sudamericana;;
238;184;ON;UKE;Public infrastructure facilities;POR;Instalações de infraestrutura pública;;
144;205;ON;UKE;Ski resorts;POR;Centro de esqui;;
172;112;ON;UKE;HSBC;SPA;HSBC;;
170;41;ON;UKE;Banks;POR;Banco;;
207;182;ON;UKE;Post offices;SPA;Oficinas de correos;;
121;15;ON;UKE;Amusement parks;SPA;Parques de atracciones;;
188;38;ON;UKE;Banco Piano;POR;Banco Piano;;
189;114;ON;UKE;ICBC;POR;ICBC;;
205;177;ON;UKE;Pharmacies;POR;Farmácia;;
35;234;ON;UKE;Tyre/tire repair shop;POR;Borracharias;;
48;242;ON;UKE;Ypf;SPA;Ypf;;
190;153;ON;UKE;Other banks;POR;Outros bancos;;
45;175;ON;UKE;Petrobras;POR;Petrobras;;
75;134;ON;UKE;Mauro Sergio;SPA;Mauro Sergio;;
54;1;ON;UKE;Airports;SPA;Aeropuertos;;
82;60;ON;UKE;Cheeky;SPA;Cheeky;;
146;213;ON;UKE;Sports complexes;SPA;Complejos deportivos;;
10;48;ON;UKE;Burger King;POR;BURGER KING;;
227;66;ON;UKE;City centres;POR;Centros urbanos;;
89;202;ON;UKE;Shoe/footwear shops;SPA;Zapaterías/tiendas de calzado;;
98;216;ON;UKE;Supermarkets;POR;Supermercado;;
194;100;ON;UKE;Government offices;POR;Escritório do governo;;
78;221;ON;UKE;Sweet;POR;Sweet;;
120;128;ON;UKE;Leisure;SPA;Ocio;;
130;146;ON;UKE;Museums;SPA;Museos;;
52;57;ON;UKE;Car rental agencies;SPA;Oficinas de alquiler de coches;;
84;102;ON;UKE;Grimoldi;SPA;Grimoldi;;
77;147;ON;UKE;Narrow;POR;Narrow;;
46;84;ON;UKE;Eg3;POR;Eg3;;
219;165;ON;UKE;Other places of worship;SPA;Otros lugares de culto;;
85;124;ON;UKE;Kevingston;POR;Kevingston;;
21;179;ON;UKE;Pizza;SPA;Pizza;;
210;198;ON;UKE;Schools;POR;Escola;;
74;4;ON;UKE;All clothing shops;POR;Todas as lojas de roupas;;
118;187;ON;UKE;Record, CD, & video shops;POR;Lojas de discos analógicos, CDs e vídeos;;
226;138;ON;UKE;Military facilities;SPA;Instalaciones militares;;
183;26;ON;UKE;Banco Comafi;POR;Banco Comafi;;
139;98;ON;UKE;Gardens;POR;Jardim;;
169;152;ON;UKE;Other ATMs;POR;Outros caixas eletrônicos;;
73;70;ON;UKE;Clothing shops;SPA;Tiendas de ropa;;
74;4;ON;UKE;All clothing shops;SPA;Todas las tiendas de ropa;;
36;170;ON;UKE;Other vehicle services & maintenance shops;SPA;Otros talleres de servicio y mantenimiento de vehículos;;
210;198;ON;UKE;Schools;SPA;Escuelas;;
235;215;ON;UKE;Storage;SPA;Almacenamiento/Depósito;;
100;56;ON;UKE;Carrefour;SPA;Carrefour;;
101;80;ON;UKE;Dia;SPA;Dia;;
95;157;ON;UKE;Other consumer electronics shops;SPA;Otras tiendas de electrodomésticos;;
30;236;ON;UKE;Used car dealerships;SPA;Concesionarios de automóviles usados;;
179;28;ON;UKE;Banco Credicoop;SPA;Banco Credicoop;;
218;62;ON;UKE;Churches;POR;Igreja;;
221;156;ON;UKE;Other community facilities;SPA;Otras instalaciones comunitarias;;
3;61;ON;UKE;Chinese food;POR;Culinária chinesa;;
215;141;ON;UKE;Mosques;SPA;Mezquitas;;
65;227;ON;UKE;Tourism;POR;Turismo;;
166;39;ON;UKE;Banco Provincia;SPA;Banco Provincia;;
240;94;ON;UKE;Funeral directors;SPA;Directores de funerarias;;
12;142;ON;UKE;Mostaza;POR;Mostaza;;
180;24;ON;UKE;Banco Ciudad;SPA;Banco Ciudad;;
208;185;ON;UKE;Public toilets;POR;Banheiro público;;
216;222;ON;UKE;Synagogues;SPA;Sinagogas;;
220;226;ON;UKE;Temples;POR;Templo;;
158;34;ON;UKE;Banco Francés;SPA;Banco Francés;;
159;27;ON;UKE;Banco Credicoop;POR;Banco Credicoop;;
154;64;ON;UKE;Citibank;POR;Citibank;;
142;163;ON;UKE;Other parks & recreation areas;SPA;Otros parques y zonas recreativas;;
241;172;ON;UKE;Painting services;POR;Serviços de pintura;;
20;119;ON;UKE;International food;POR;Culinária internacional;;
93;139;ON;UKE;Mobile phone retailers;POR;Revendedores de celulares;;
157;196;ON;UKE;Santander Río;SPA;Santander Río;;
212;59;ON;UKE;Cemeteries;POR;Cemitério;;
124;47;ON;UKE;Bowling Alleys;SPA;Boleras;;
125;52;ON;UKE;Campsites;POR;Espaço para acampamento;;
72;46;ON;UKE;Bookshops;SPA;Librerías;;
231;103;ON;UKE;Hair & beauty salons;POR;Cabeleireiros e salões de beleza;;
174;31;ON;UKE;BANCO DE GALICIA;SPA;BANCO DE GALICIA;;
182;131;ON;UKE;Macro;SPA;Macro;;
140;43;ON;UKE;Beaches;SPA;Playas;;
152;2;ON;UKE;All ATMs;POR;Todos os caixas eletrônicos;;
19;209;ON;UKE;Spanish food;SPA;Comida española;;
81;55;ON;UKE;Caro Cuore;POR;Caro Cuore;;
156;121;ON;UKE;Itaú;SPA;Itaú;;
206;181;ON;UKE;Police stations;POR;Delegacia;;
109;107;ON;UKE;Home furnishings & supplies shops;POR;Lojas de artigos domésticos;;
112;210;ON;UKE;Speciality shops;POR;Loja especializada;;
62;132;ON;UKE;Major hub railway stations;POR;Principais estações de trens;;
9;6;ON;UKE;All fast food;POR;Todas as redes de fast food;;
181;219;ON;UKE;Supervíelle Banco;POR;Banco Supervielle;;
37;143;ON;UKE;Motorcycle dealerships;POR;Estacionamento de intercâmbio;;
19;209;ON;UKE;Spanish food;POR;Culinária espanhola;;
53;232;ON;UKE;Transportation;SPA;Transporte;;
192;67;ON;UKE;Civic/community centres;POR;Centro cívico/social;;
86;125;ON;UKE;Kosiuko;POR;Kosiuko;;
80;53;ON;UKE;Cardon;SPA;Cardon;;
17;207;ON;UKE;South American food;POR;Culinária sul-americana;;
211;42;ON;UKE;Banquet Halls;SPA;Salones Para Banquetes;;
