#genre_id;genre_is_brand;gen_0;gen_1;gen_2;genre_level;name;genre_type;org_code;sub_category;chain_id;cuisine_id;building_type;three;lang;filename
1;N;1;0;0;0;Restaurants;null;0;0;0;0;0;0;;
2;N;1;1;0;1;All Restaurants;0;0;0;0;0;0;0;;
3;N;1;2;0;1;American Food;null;5800;0;0;1;0;0;;
4;N;1;3;0;1;Chinese Food;null;5800;0;0;3;0;0;;
5;N;1;4;0;1;French Food;null;5800;0;0;5;0;0;;
6;N;1;5;0;1;Indian Food;null;5800;0;0;8;0;0;;
7;N;1;6;0;1;Italian Food;null;5800;0;0;9;0;0;;
8;N;1;7;0;1;Japanese Food;null;0;0;0;0;0;0;;
9;N;1;7;1;2;All Japanese Food;0;0;0;0;0;0;0;;
10;Y;1;7;2;2;Yayoi;null;5800;0;7022;10;0;0;;
11;Y;1;7;3;2;Fuji;null;5800;0;7066;10;0;0;;
12;Y;1;7;4;2;ZEN;null;5800;0;8116;10;0;0;;
13;Y;1;7;5;2;OOTOYA;null;5800;0;4809;10;0;0;;
14;Y;1;7;6;2;Shabushi;null;5800;0;8574;10;0;0;;
15;Y;1;7;7;2;Oishi ramen;null;5800;0;9093;10;0;0;;
16;Y;1;7;8;2;Yoshinoya;null;5800;0;3393;10;0;0;;
17;N;1;7;9;2;Other Japanese Food;null;5800;0;0;10;0;0;;
18;N;1;8;0;1;Mexican Food;null;5800;0;0;11;0;0;;
19;N;1;9;0;1;Seafood;null;5800;0;0;13;0;0;;
20;N;1;10;0;1;Thai Food;null;5800;0;0;14;0;0;;
21;N;1;11;0;1;Vegetarian Food;null;5800;0;0;15;0;0;;
22;N;1;12;0;1;Vietnamese Food;null;5800;0;0;16;0;0;;
23;N;1;13;0;1;Barbecue/Southern Food;null;5800;0;0;19;0;0;;
24;N;1;14;0;1;Bistros;null;5800;0;0;21;0;0;;
25;N;1;15;0;1;Fast Food;null;0;0;0;0;0;0;;
26;N;1;15;1;2;All Fast Food;0;0;0;0;0;0;0;;
27;Y;1;15;2;2;BURGER KING;null;5800;0;1498;27;0;0;;
28;Y;1;15;3;2;KFC;null;5800;0;1559;27;0;0;;
29;Y;1;15;4;2;McDonald's;null;5800;0;1566;27;0;0;;
30;Y;1;15;5;2;Popeyes;null;5800;0;1584;27;0;0;;
31;Y;1;15;6;2;SUBWAY;null;5800;0;1605;27;0;0;;
32;Y;1;15;7;2;Wendy's;null;5800;0;1620;27;0;0;;
33;Y;1;15;8;2;Au Bon Pain;null;5800;0;1629;27;0;0;;
34;Y;1;15;9;2;Nando's;null;5800;0;1937;27;0;0;;
35;Y;1;15;10;2;Lotteria;null;5800;0;6348;27;0;0;;
36;Y;1;15;11;2;CFC;null;5800;0;6964;27;0;0;;
37;Y;1;15;12;2;CHESTER'S GRILL;null;5800;0;6966;27;0;0;;
38;Y;1;15;13;2;MOS BURGER;null;5800;0;6990;27;0;0;;
39;Y;1;15;14;2;TEXAS CHICKEN;null;5800;0;7013;27;0;0;;
40;Y;1;15;15;2;Jollibee;null;5800;0;7403;27;0;0;;
41;Y;1;15;16;2;Kenny Rogers Roasters;null;5800;0;7882;27;0;0;;
42;Y;1;15;17;2;Marrybrown;null;5800;0;7886;27;0;0;;
43;Y;1;15;18;2;Chowking;null;5800;0;8088;27;0;0;;
44;Y;1;15;19;2;Goldilocks;null;5800;0;8089;27;0;0;;
45;Y;1;15;20;2;Greenwich;null;5800;0;8090;27;0;0;;
46;Y;1;15;21;2;Pancit Ng Mga Taga Malabon;null;5800;0;8093;27;0;0;;
47;Y;1;15;22;2;Tropical Hut;null;5800;0;8098;27;0;0;;
48;Y;1;15;23;2;Ayamas;null;5800;0;8102;27;0;0;;
49;Y;1;15;24;2;Rasamas;null;5800;0;8105;27;0;0;;
50;Y;1;15;25;2;Tapa King;null;5800;0;8699;27;0;0;;
51;Y;1;15;26;2;Klenger Burger;null;5800;0;9982;27;0;0;;
52;Y;1;15;27;2;Yum!;null;5800;0;10082;27;0;0;;
53;Y;1;15;28;2;Wendy's/Arby's Group;null;5800;0;10097;27;0;0;;
54;Y;1;15;29;2;Rocket Chicken;null;5800;0;22388;27;0;0;;
55;Y;1;15;30;2;Yogya Chicken;null;5800;0;22389;27;0;0;;
56;Y;1;15;31;2;Quick Chicken;null;5800;0;22391;27;0;0;;
57;Y;1;15;32;2;Sugar Bun;null;5800;0;23814;27;0;0;;
58;Y;1;15;33;2;Army Navy Burger + Burrito;null;5800;0;25528;27;0;0;;
59;N;1;15;34;2;Other Fast Food;null;5800;0;0;27;0;0;;
60;N;1;16;0;1;Grill;null;5800;0;0;28;0;0;;
61;N;1;17;0;1;Indonesian/Malaysian Food;null;5800;0;0;31;0;0;;
62;N;1;18;0;1;Korean Food;null;5800;0;0;33;0;0;;
63;N;1;19;0;1;Middle Eastern Food;null;5800;0;0;36;0;0;;
64;N;1;20;0;1;Filipino Food;null;5800;0;0;37;0;0;;
65;N;1;21;0;1;Sandwiches;null;5800;0;0;41;0;0;;
66;N;1;22;0;1;Southeast Asian Food;null;5800;0;0;44;0;0;;
67;N;1;23;0;1;Spanish Food;null;5800;0;0;47;0;0;;
68;N;1;24;0;1;Steak Houses;null;5800;0;0;48;0;0;;
69;N;1;25;0;1;Turkish Food;null;5800;0;0;50;0;0;;
70;N;1;26;0;1;International Food;null;5800;0;0;53;0;0;;
71;N;1;27;0;1;Pizzas;null;0;0;0;0;0;0;;
72;N;1;27;1;2;All Pizza;0;0;0;0;58;0;0;;
73;Y;1;27;2;2;The pizza company;null;5800;0;7016;58;0;0;;
74;Y;1;27;3;2;Pizza Hut;null;5800;0;1582;58;0;0;;
75;Y;1;27;4;2;Domino's Pizza;null;5800;0;1522;58;0;0;;
76;Y;1;27;5;2;Narai pizzeria;null;5800;0;7964;58;0;0;;
77;N;1;27;6;2;Other Pizza;null;5800;0;0;58;0;0;;
78;N;1;28;0;1;Snacks & Beverages;null;5800;0;0;73;0;0;;
79;N;1;29;0;1;Chicken;null;5800;0;0;75;0;0;;
80;N;1;30;0;1;Ice Cream;null;5800;0;0;76;0;0;;
81;N;1;31;0;1;Malaysian Food;null;5800;0;0;80;0;0;;
82;N;1;32;0;1;Fusion Food;null;5800;0;0;82;0;0;;
83;N;1;33;0;1;Burgers;null;5800;0;0;85;0;0;;
84;N;1;34;0;1;Pastries;null;5800;0;0;87;0;0;;
85;N;1;35;0;1;Sushi;null;5800;0;0;88;0;0;;
86;N;1;36;0;1;Indonesian Food;null;5800;0;0;92;0;0;;
87;N;1;37;0;1;Bruneian Food;null;5800;0;0;103;0;0;;
88;N;1;38;0;1;Coffee Shops;null;0;0;0;0;0;0;;
89;N;1;38;1;2;All Coffee Shops;0;0;0;0;0;0;0;;
90;Y;1;38;2;2;Gloria Jean's;null;9996;0;1392;0;0;0;;
91;Y;1;38;3;2;Starbucks;null;9996;0;1396;0;0;0;;
92;Y;1;38;4;2;Dunkin' Donuts;null;9996;0;1523;0;0;0;;
93;Y;1;38;5;2;The Coffee Bean & Tea Leaf;null;9996;0;1867;0;0;0;;
94;Y;1;38;6;2;Auntie Anne's;null;9996;0;2711;0;0;0;;
95;Y;1;38;7;2;Coffee World;null;9996;0;3778;0;0;0;;
96;Y;1;38;8;2;BLACK CANYON COFFEE;null;9996;0;6959;0;0;0;;
97;Y;1;38;9;2;Cafe Amazon;null;9996;0;6961;0;0;0;;
98;Y;1;38;10;2;MISTER DONUT;null;9996;0;6988;0;0;0;;
99;Y;1;38;11;2;S&P;null;9996;0;7000;0;0;0;;
100;Y;1;38;12;2;TCC THE CONNOISSEUR CONCERTO;null;9996;0;7010;0;0;0;;
101;Y;1;38;13;2;YA KUN KAYA TOAST;null;9996;0;7021;0;0;0;;
102;Y;1;38;14;2;Trung Nguyen Coffee;null;9996;0;7430;0;0;0;;
103;Y;1;38;15;2;Old Town White Coffee;null;9996;0;7889;0;0;0;;
104;Y;1;38;16;2;J. Co Donuts & Coffee;null;9996;0;7928;0;0;0;;
105;Y;1;38;17;2;Caffe D'Oro;null;9996;0;7949;0;0;0;;
106;Y;1;38;18;2;Wawee Coffee;null;9996;0;7950;0;0;0;;
107;Y;1;38;19;2;COFFEE CORNER;null;9996;0;7951;0;0;0;;
108;Y;1;38;20;2;Banrie Coffee;null;9996;0;7952;0;0;0;;
109;Y;1;38;21;2;true coffee;null;9996;0;7953;0;0;0;;
110;Y;1;38;22;2;NINETY-FOUR COFFEE;null;9996;0;7955;0;0;0;;
111;Y;1;38;23;2;Inthanin Coffee;null;9996;0;7957;0;0;0;;
112;Y;1;38;24;2;RABIKA COFFEE;null;9996;0;8154;0;0;0;;
113;Y;1;38;25;2;coffee Today;null;9996;0;8573;0;0;0;;
114;Y;1;38;26;2;Figaro;null;9996;0;8670;0;0;0;;
115;Y;1;38;27;2;Bo's Coffee;null;9996;0;8671;0;0;0;;
116;Y;1;38;28;2;GATEAUX HOUSE;null;9996;0;9094;0;0;0;;
117;Y;1;38;29;2;Dunkin' Brands;null;9996;0;10073;0;0;0;;
118;Y;1;38;30;2;Bengawan Solo Coffee;null;9996;0;21018;0;0;0;;
119;Y;1;38;31;2;Big Apple Donuts & Coffee;null;9996;0;21761;0;0;0;;
120;Y;1;38;32;2;Coffee Toffee;null;9996;0;22397;0;0;0;;
121;Y;1;38;33;2;TOAST BOX;null;9996;0;24552;0;0;0;;
122;Y;1;38;34;2;McCafe;null;9996;0;24978;0;0;0;;
123;N;1;38;35;2;Other Coffee Shops;null;9996;0;0;0;0;0;;
124;N;1;39;0;1;Others;null;5800;0;0;0;0;0;;
125;N;2;0;0;0;Automobile Facilities;null;0;0;0;0;0;0;;
126;Y;2;1;0;1;Lexus Dealerships;null;5511;0;250;0;0;0;;
127;Y;2;2;0;1;Toyota Dealerships;null;5511;0;251;0;0;0;;
128;Y;2;3;0;1;Lexus Repairs;null;7538;0;250;0;0;0;;
129;Y;2;4;0;1;Toyota Repairs;null;7538;0;251;0;0;0;;
130;N;2;5;0;1;Auto Dealership-Used Cars;null;5512;0;0;0;0;0;;
131;N;2;6;0;1;Park & Ride;null;7522;0;0;0;0;0;;
132;N;2;7;0;1;Multi-storey Car Parks;null;7521;0;0;0;0;0;;
133;N;2;8;0;1;Car Parks;null;7520;0;0;0;0;0;;
134;N;2;9;0;1;Petrol/Gasoline Stations;null;0;0;0;0;0;0;;
135;N;2;9;1;2;All Petrol Stations;0;0;0;0;0;0;0;;
136;Y;2;9;2;2;Esso;null;5540;0;8;0;0;0;;
137;Y;2;9;3;2;Shell;null;5540;0;10;0;0;0;;
138;Y;2;9;4;2;TOTAL;null;5540;0;35;0;0;0;;
139;Y;2;9;5;2;Unioil;null;5540;0;158;0;0;0;;
140;Y;2;9;6;2;Caltex;null;5540;0;878;0;0;0;;
141;Y;2;9;7;2;Phoenix;null;5540;0;963;0;0;0;;
142;Y;2;9;8;2;Cosmo;null;5540;0;995;0;0;0;;
143;Y;2;9;9;2;Pertamina;null;5540;0;3662;0;0;0;;
144;Y;2;9;10;2;Bhpetrol;null;5540;0;3677;0;0;0;;
145;Y;2;9;11;2;Petronas;null;5540;0;3678;0;0;0;;
146;Y;2;9;12;2;SPC;null;5540;0;6515;0;0;0;;
147;Y;2;9;13;2;Bangchak;null;5540;0;6946;0;0;0;;
148;Y;2;9;14;2;MP PETROL;null;5540;0;6991;0;0;0;;
149;Y;2;9;15;2;PTT;null;5540;0;6998;0;0;0;;
150;Y;2;9;16;2;PURE;null;5540;0;6999;0;0;0;;
151;Y;2;9;17;2;SUSCO;null;5540;0;7008;0;0;0;;
152;Y;2;9;18;2;TPI;null;5540;0;7018;0;0;0;;
153;Y;2;9;19;2;Petron;null;5540;0;7065;0;0;0;;
154;Y;2;9;20;2;PetroLimex;null;5540;0;7415;0;0;0;;
155;Y;2;9;21;2;PT;null;5540;0;8576;0;0;0;;
156;Y;2;9;22;2;Flying V;null;5540;0;8672;0;0;0;;
157;Y;2;9;23;2;Sea Oil;null;5540;0;8673;0;0;0;;
158;Y;2;9;24;2;Siam Gas;null;5540;0;9096;0;0;0;;
159;Y;2;9;25;2;PV Oil;null;5540;0;21435;0;0;0;;
160;Y;2;9;26;2;Petec;null;5540;0;21436;0;0;0;;
161;Y;2;9;27;2;Saigon Petrol;null;5540;0;21467;0;0;0;;
162;Y;2;9;28;2;PETIMEX;null;5540;0;21468;0;0;0;;
163;Y;2;9;29;2;mipec;null;5540;0;21469;0;0;0;;
164;Y;2;9;30;2;JETTI;null;5540;0;22346;0;0;0;;
165;Y;2;9;31;2;BURAQOIL;null;5540;0;23811;0;0;0;;
166;N;2;9;32;2;Other Petrol Stations;null;5540;0;0;0;0;0;;
167;N;2;10;0;1;Car Rental Facilities;null;7510;0;0;0;0;0;;
168;N;2;11;0;1;Vehicle Repair Facility;null;0;0;0;0;0;0;;
169;N;2;11;1;2;All Vehicle Repair Facilities;0;0;0;0;0;0;0;;
170;N;2;11;2;2;Car Wash;null;7538;1;0;0;0;9519;;
