#genre_id;name_id;name_type;name_lang;name;tr_lang;tr_name;ph_flag;phoneme_id
259;2;ON;UKE;Abu Dhabi Commercial Bank;ARA;بنك أبوظبي التجاري;;
320;153;ON;UKE;Famous landmark buildings;ARA;بناء معلم مشهور;;
170;315;ON;UKE;Speciality shops;ARA;متجر تخصصي;;
171;33;ON;UKE;All speciality shops;ARA;جميع المتاجر التخصصية;;
290;65;ON;UKE;Bank Muscat;ARA;بنك مسقط;;
8;191;ON;UKE;Japanese food;ARA;المأكولات اليابانية;;
120;350;ON;UKE;ZARA;ARA;زارا;;
-1;140;ON;UKE;Dummy;;;;
295;245;ON;UKE;OMAN ARAB BANK;ARA;بنك عمان العربي;;
224;297;ON;UKE;SABB;ARA;ساب;;
226;20;ON;UKE;alinma bank;ARA;مصرف الإنماء;;
49;142;ON;UKE;Dunkin' Donuts;ARA;دانكن دونتس;;
4;107;ON;UKE;Chinese food;ARA;المأكولات الصينية;;
113;84;ON;UKE;Bookshops;ARA;مكتبة;;
78;14;ON;UKE;Airports;ARA;المطار;;
339;292;ON;UKE;Residential areas;ARA;منطقة سكنية;;
