#genre_id;genre_is_brand;gen_0;gen_1;gen_2;genre_level;genre_type;org_code;sub_category;chain_id;cuisine_id;building_type;three
238;Y;5;1;11;2;null;9995;0;22414;0;0;0
136;Y;2;8;3;2;null;5540;0;10;0;0;0
416;Y;5;7;8;2;null;5400;0;6992;0;0;0
55;Y;1;15;30;2;null;5800;0;22389;27;0;0
615;Y;6;1;119;2;null;3578;0;22369;0;0;0
854;N;8;17;0;1;null;0;0;0;0;0;9511
268;Y;5;2;26;2;null;9537;0;6023;0;0;0
790;N;6;10;5;2;null;9583;27;0;0;0;0
838;N;8;1;8;2;null;8699;0;0;0;0;0
809;Y;6;12;16;2;null;9565;0;9980;0;0;0
498;Y;6;1;2;2;null;3578;0;1106;0;0;0
570;Y;6;1;74;2;null;3578;0;7433;0;0;0
400;N;5;6;0;1;null;0;0;0;0;0;0
731;Y;6;2;107;2;null;6000;0;8681;0;0;0
852;N;8;15;0;1;null;0;0;0;0;0;9509
364;Y;5;5;20;2;null;9535;0;7873;0;0;0
719;Y;6;2;95;2;null;6000;0;7872;0;0;0
740;Y;6;2;116;2;null;6000;0;8692;0;0;0
132;N;2;7;0;1;null;7520;0;0;0;0;0
458;N;5;11;0;1;null;0;0;0;0;0;9548
158;Y;2;8;25;2;null;5540;0;21435;0;0;0
562;Y;6;1;66;2;null;3578;0;7416;0;0;0
31;Y;1;15;6;2;null;5800;0;1605;27;0;0
269;Y;5;2;27;2;null;9537;0;7035;0;0;0
362;Y;5;5;18;2;null;9535;0;7424;0;0;0
484;Y;5;15;2;2;null;9568;0;23051;0;0;0
559;Y;6;1;63;2;null;3578;0;7406;0;0;0
291;Y;5;2;49;2;null;9537;0;22374;0;0;0
257;Y;5;2;15;2;null;9537;0;4336;0;0;0
317;N;5;4;0;1;null;0;0;0;0;0;0
758;Y;6;2;134;2;null;6000;0;21014;0;0;0
369;Y;5;5;25;2;null;9535;0;7931;0;0;0
825;N;7;1;0;1;null;9992;0;0;0;3;0
85;N;1;35;0;1;null;5800;0;0;88;0;0
225;N;4;18;0;1;null;0;0;0;0;0;9521
750;Y;6;2;126;2;null;6000;0;20389;0;0;0
323;Y;5;4;6;2;null;9987;0;8646;0;0;0
36;Y;1;15;11;2;null;5800;0;6964;27;0;0
225;N;4;18;0;1;null;0;0;0;0;0;0
716;Y;6;2;92;2;null;6000;0;7532;0;0;0
321;Y;5;4;4;2;null;9987;0;5973;0;0;0
358;Y;5;5;14;2;null;9535;0;6981;0;0;0
540;Y;6;1;44;2;null;3578;0;6986;0;0;0
458;N;5;11;0;1;null;0;0;0;0;0;9547
598;Y;6;1;102;2;null;3578;0;8694;0;0;0
296;Y;5;2;54;2;null;9537;0;22379;0;0;0
462;Y;5;13;2;2;null;9567;0;2711;0;0;0
826;N;7;2;0;1;null;9992;0;0;0;1;0
445;Y;5;8;11;2;null;9986;0;24324;0;0;0
224;N;4;17;0;1;null;0;0;0;0;0;9586
489;N;5;15;7;2;null;0;0;0;0;0;9568
25;N;1;15;0;1;null;0;0;0;0;0;0
772;Y;6;2;148;2;null;6000;0;24151;0;0;0
288;Y;5;2;46;2;null;9537;0;22371;0;0;0
659;Y;6;2;35;2;null;6000;0;6950;0;0;0
715;Y;6;2;91;2;null;6000;0;7531;0;0;0
368;Y;5;5;24;2;null;9535;0;7930;0;0;0
384;Y;5;5;40;2;null;9535;0;22253;0;0;0
447;N;5;9;0;1;null;0;0;0;0;0;9560
210;N;4;15;1;2;0;0;0;0;0;0;0
801;Y;6;12;8;2;null;9565;0;7019;0;0;0
339;Y;5;4;22;2;null;9987;0;24329;0;0;0
485;Y;5;15;3;2;null;9568;0;23818;0;0;0
849;N;8;12;0;1;null;0;0;0;0;0;9581
162;Y;2;8;29;2;null;5540;0;21469;0;0;0
227;N;5;1;0;1;null;0;0;0;0;0;0
285;Y;5;2;43;2;null;9537;0;21751;0;0;0
589;Y;6;1;93;2;null;3578;0;8683;0;0;0
178;N;3;4;0;1;null;4482;62;0;0;0;0
430;Y;5;7;22;2;null;5400;0;22409;0;0;0
458;N;5;11;0;1;null;0;0;0;0;0;9550
587;Y;6;1;91;2;null;3578;0;8681;0;0;0
798;Y;6;12;5;2;null;9565;0;6973;0;0;0
378;Y;5;5;34;2;null;9535;0;9986;0;0;0
129;Y;2;4;0;1;null;7538;0;251;0;0;0
372;Y;5;5;28;2;null;9535;0;9088;0;0;0
426;Y;5;7;18;2;null;5400;0;20702;0;0;0
688;Y;6;2;64;2;null;6000;0;7400;0;0;0
190;N;4;5;0;1;null;7832;0;0;0;0;0
11;Y;1;7;3;2;null;5800;0;7066;10;0;0
662;Y;6;2;38;2;null;6000;0;6953;0;0;0
748;Y;6;2;124;2;null;6000;0;9112;0;0;0
13;Y;1;7;5;2;null;5800;0;4809;10;0;0
746;Y;6;2;122;2;null;6000;0;8756;0;0;0
832;Y;8;1;2;2;null;5000;0;251;0;0;0
86;N;1;36;0;1;null;5800;0;0;92;0;0
492;N;5;18;0;1;null;0;0;0;0;0;9564
206;N;4;12;9;2;null;5813;0;0;0;0;0
214;N;4;15;5;2;null;7997;14;0;0;0;0
246;Y;5;2;4;2;null;9537;0;4185;0;0;0
354;Y;5;5;10;2;null;9535;0;6315;0;0;0
557;Y;6;1;61;2;null;3578;0;7400;0;0;0
634;Y;6;2;10;2;null;6000;0;3625;0;0;0
26;N;1;15;1;2;0;0;0;0;0;0;0
297;Y;5;2;55;2;null;9537;0;22380;0;0;0
844;N;8;7;0;1;null;0;0;0;0;0;9529
102;Y;1;38;14;2;null;9996;0;7430;0;0;0
183;N;3;9;0;1;null;9593;0;0;0;0;0
17;N;1;7;9;2;null;5800;0;0;10;0;0
40;Y;1;15;15;2;null;5800;0;7403;27;0;0
2;N;1;1;0;1;0;0;0;0;0;0;0
76;Y;1;27;5;2;null;5800;0;7964;58;0;0
407;N;5;6;7;2;null;9545;0;0;0;0;0
43;Y;1;15;18;2;null;5800;0;8088;27;0;0
482;N;5;15;0;1;null;0;0;0;0;0;0
382;Y;5;5;38;2;null;9535;0;21738;0;0;0
347;Y;5;5;3;2;null;9535;0;425;0;0;0
608;Y;6;1;112;2;null;3578;0;21014;0;0;0
72;N;1;27;1;2;0;0;0;0;0;0;0
113;Y;1;38;25;2;null;9996;0;8573;0;0;0
330;Y;5;4;13;2;null;9987;0;22395;0;0;0
483;N;5;15;1;2;0;0;0;0;0;0;0
605;Y;6;1;109;2;null;3578;0;9285;0;0;0
394;Y;5;5;50;2;null;9535;0;23593;0;0;0
814;N;6;12;21;2;null;9565;0;0;0;0;0
674;Y;6;2;50;2;null;6000;0;7017;0;0;0
272;Y;5;2;30;2;null;9537;0;8171;0;0;0
284;Y;5;2;42;2;null;9537;0;21020;0;0;0
459;N;5;12;0;1;null;6512;0;0;0;0;0
691;Y;6;2;67;2;null;6000;0;7405;0;0;0
741;Y;6;2;117;2;null;6000;0;8693;0;0;0
235;Y;5;1;8;2;null;9995;0;22396;0;0;0
258;Y;5;2;16;2;null;9537;0;4437;0;0;0
579;Y;6;1;83;2;null;3578;0;7875;0;0;0
263;Y;5;2;21;2;null;9537;0;5178;0;0;0
623;N;6;1;127;2;null;3578;0;0;0;0;0
89;N;1;38;1;2;0;0;0;0;0;0;0
473;Y;5;13;13;2;null;9567;0;23049;0;0;0
713;Y;6;2;89;2;null;6000;0;7438;0;0;0
551;Y;6;1;55;2;null;3578;0;7388;0;0;0
710;Y;6;2;86;2;null;6000;0;7434;0;0;0
594;Y;6;1;98;2;null;3578;0;8688;0;0;0
684;Y;6;2;60;2;null;6000;0;7390;0;0;0
796;Y;6;12;3;2;null;9565;0;6960;0;0;0
203;N;4;12;6;2;null;5813;39;0;0;0;0
464;Y;5;13;4;2;null;9567;0;3692;0;0;0
647;Y;6;2;23;2;null;6000;0;3648;0;0;0
226;N;5;0;0;0;null;0;0;0;0;0;0
640;Y;6;2;16;2;null;6000;0;3637;0;0;0
511;Y;6;1;15;2;null;3578;0;3642;0;0;0
48;Y;1;15;23;2;null;5800;0;8102;27;0;0
846;N;8;9;0;1;null;0;0;0;0;0;9544
789;N;6;10;4;2;null;0;0;0;0;0;9513
121;Y;1;38;33;2;null;9996;0;24552;0;0;0
63;N;1;19;0;1;null;5800;0;0;36;0;0
171;N;2;10;4;2;null;7538;0;0;0;0;0
350;Y;5;5;6;2;null;9535;0;878;0;0;0
574;Y;6;1;78;2;null;3578;0;7439;0;0;0
423;Y;5;7;15;2;null;5400;0;8708;0;0;0
829;N;8;0;0;0;null;0;0;0;0;0;0
111;Y;1;38;23;2;null;9996;0;7957;0;0;0
776;Y;6;2;152;2;null;6000;0;25529;0;0;0
217;N;4;15;8;2;null;7997;72;0;0;0;0
376;Y;5;5;32;2;null;9535;0;9809;0;0;0
528;Y;6;1;32;2;null;3578;0;6950;0;0;0
651;Y;6;2;27;2;null;6000;0;3657;0;0;0
774;Y;6;2;150;2;null;6000;0;24154;0;0;0
20;N;1;10;0;1;null;5800;0;0;14;0;0
92;Y;1;38;4;2;null;9996;0;1523;0;0;0
93;Y;1;38;5;2;null;9996;0;1867;0;0;0
215;N;4;15;6;2;null;7997;15;0;0;0;0
799;Y;6;12;6;2;null;9565;0;6983;0;0;0
480;N;5;13;20;2;null;9567;44;0;0;0;0
595;Y;6;1;99;2;null;3578;0;8689;0;0;0
753;Y;6;2;129;2;null;6000;0;20392;0;0;0
224;N;4;17;0;1;null;0;0;0;0;0;0
535;Y;6;1;39;2;null;3578;0;6957;0;0;0
582;Y;6;1;86;2;null;3578;0;7923;0;0;0
653;Y;6;2;29;2;null;6000;0;6258;0;0;0
331;Y;5;4;14;2;null;9987;0;22398;0;0;0
140;Y;2;8;7;2;null;5540;0;963;0;0;0
549;Y;6;1;53;2;null;3578;0;7266;0;0;0
568;Y;6;1;72;2;null;3578;0;7426;0;0;0
123;N;1;38;35;2;null;9996;0;0;0;0;0
371;Y;5;5;27;2;null;9535;0;8707;0;0;0
169;N;2;10;2;2;null;0;0;0;0;0;9519
196;N;4;11;0;1;null;8410;0;0;0;0;0
387;Y;5;5;43;2;null;9535;0;22410;0;0;0
106;Y;1;38;18;2;null;9996;0;7950;0;0;0
635;Y;6;2;11;2;null;6000;0;3626;0;0;0
728;Y;6;2;104;2;null;6000;0;8569;0;0;0
494;N;5;20;0;1;null;0;0;0;0;0;9540
853;N;8;16;0;1;null;0;0;0;0;0;9510
33;Y;1;15;8;2;null;5800;0;1629;27;0;0
147;Y;2;8;14;2;null;5540;0;6991;0;0;0
793;N;6;12;0;1;null;0;0;0;0;0;0
153;Y;2;8;20;2;null;5540;0;7415;0;0;0
611;Y;6;1;115;2;null;3578;0;21370;0;0;0
34;Y;1;15;9;2;null;5800;0;1937;27;0;0
325;Y;5;4;8;2;null;9987;0;8705;0;0;0
184;N;3;10;0;1;null;0;0;0;0;0;9520
532;Y;6;1;36;2;null;3578;0;6954;0;0;0
51;Y;1;15;26;2;null;5800;0;9982;27;0;0
199;N;4;12;2;2;null;9532;0;0;0;0;0
636;Y;6;2;12;2;null;6000;0;3627;0;0;0
270;Y;5;2;28;2;null;9537;0;7369;0;0;0
577;Y;6;1;81;2;null;3578;0;7872;0;0;0
614;Y;6;1;118;2;null;3578;0;22368;0;0;0
4;N;1;3;0;1;null;5800;0;0;3;0;0
815;N;6;13;0;1;null;9221;0;0;0;0;0
822;N;6;20;0;1;null;0;0;0;0;0;9580
517;Y;6;1;21;2;null;3578;0;3650;0;0;0
819;N;6;17;0;1;null;8211;0;0;0;0;0
292;Y;5;2;50;2;null;9537;0;22375;0;0;0
189;N;4;4;0;1;null;7985;0;0;0;0;0
98;Y;1;38;10;2;null;9996;0;6988;0;0;0
565;Y;6;1;69;2;null;3578;0;7421;0;0;0
37;Y;1;15;12;2;null;5800;0;6966;27;0;0
458;N;5;11;0;1;null;0;0;0;0;0;9554
850;N;8;13;0;1;null;0;0;0;0;0;9595
308;Y;5;2;66;2;null;9537;0;23075;0;0;0
639;Y;6;2;15;2;null;6000;0;3632;0;0;0
172;N;2;11;0;1;null;0;0;0;0;0;9518
668;Y;6;2;44;2;null;6000;0;6975;0;0;0
654;Y;6;2;30;2;null;6000;0;6918;0;0;0
49;Y;1;15;24;2;null;5800;0;8105;27;0;0
631;Y;6;2;7;2;null;6000;0;2504;0;0;0
344;N;5;5;0;1;null;0;0;0;0;0;0
481;N;5;14;0;1;null;0;0;0;0;0;9569
683;Y;6;2;59;2;null;6000;0;7389;0;0;0
480;N;5;13;20;2;null;9567;45;0;0;0;0
823;N;6;21;0;1;null;9596;88;0;0;0;0
28;Y;1;15;3;2;null;5800;0;1559;27;0;0
502;Y;6;1;6;2;null;3578;0;2493;0;0;0
780;N;6;5;0;1;null;9211;0;0;0;0;0
91;Y;1;38;3;2;null;9996;0;1396;0;0;0
381;Y;5;5;37;2;null;9535;0;21737;0;0;0
440;Y;5;8;6;2;null;9986;0;23803;0;0;0
632;Y;6;2;8;2;null;6000;0;2529;0;0;0
115;Y;1;38;27;2;null;9996;0;8671;0;0;0
66;N;1;22;0;1;null;5800;0;0;44;0;0
332;Y;5;4;15;2;null;9987;0;23792;0;0;0
838;N;8;1;8;2;null;9991;0;0;0;0;0
9;N;1;7;1;2;0;0;0;0;0;0;0
453;Y;5;10;5;2;null;9988;0;9086;0;0;0
310;Y;5;2;68;2;null;9537;0;23786;0;0;0
193;N;4;8;0;1;null;5999;0;0;0;0;0
207;N;4;13;0;1;null;0;0;0;0;0;9577
95;Y;1;38;7;2;null;9996;0;3778;0;0;0
112;Y;1;38;24;2;null;9996;0;8154;0;0;0
161;Y;2;8;28;2;null;5540;0;21468;0;0;0
243;N;5;2;1;2;0;0;0;0;0;0;0
127;Y;2;2;0;1;null;5511;0;251;0;0;0
204;N;4;12;7;2;null;5813;40;0;0;0;0
45;Y;1;15;20;2;null;5800;0;8090;27;0;0
494;N;5;20;0;1;null;0;0;0;0;0;9539
738;Y;6;2;114;2;null;6000;0;8688;0;0;0
788;N;6;10;3;2;null;9583;25;0;0;0;0
457;N;5;10;9;2;null;9988;0;0;0;0;0
230;Y;5;1;3;2;null;9995;0;8647;0;0;0
252;Y;5;2;10;2;null;9537;0;4288;0;0;0
725;Y;6;2;101;2;null;6000;0;7923;0;0;0
581;Y;6;1;85;2;null;3578;0;7922;0;0;0
606;Y;6;1;110;2;null;3578;0;21012;0;0;0
228;N;5;1;1;2;0;0;0;0;0;0;0
414;Y;5;7;6;2;null;5400;0;6192;0;0;0
773;Y;6;2;149;2;null;6000;0;24152;0;0;0
811;Y;6;12;18;2;null;9565;0;21615;0;0;0
855;N;8;18;0;1;null;0;0;0;0;0;9502
663;Y;6;2;39;2;null;6000;0;6954;0;0;0
778;N;6;3;0;1;null;9121;0;0;0;0;0
405;Y;5;6;5;2;null;9545;0;22349;0;0;0
555;Y;6;1;59;2;null;3578;0;7393;0;0;0
500;Y;6;1;4;2;null;3578;0;1249;0;0;0
763;Y;6;2;139;2;null;6000;0;22367;0;0;0
71;N;1;27;0;1;null;0;0;0;0;0;0
241;N;5;1;14;2;null;9995;0;0;0;0;0
410;Y;5;7;2;2;null;5400;0;42;0;0;0
188;N;4;3;0;1;null;0;0;0;0;0;9517
792;N;6;11;0;1;null;0;0;0;0;0;9579
-1;N;9;0;0;0;1;0;0;0;0;0;0
52;Y;1;15;27;2;null;5800;0;10082;27;0;0
109;Y;1;38;21;2;null;9996;0;7953;0;0;0
278;Y;5;2;36;2;null;9537;0;8677;0;0;0
819;N;6;17;0;1;null;0;0;0;0;0;0
845;N;8;8;0;1;null;0;0;0;0;0;9504
497;N;6;1;1;2;0;0;0;0;0;0;0
94;Y;1;38;6;2;null;9996;0;2711;0;0;0
711;Y;6;2;87;2;null;6000;0;7435;0;0;0
613;Y;6;1;117;2;null;3578;0;22367;0;0;0
30;Y;1;15;5;2;null;5800;0;1584;27;0;0
576;Y;6;1;80;2;null;3578;0;7870;0;0;0
56;Y;1;15;31;2;null;5800;0;22391;27;0;0
616;Y;6;1;120;2;null;3578;0;22370;0;0;0
68;N;1;24;0;1;null;5800;0;0;48;0;0
199;N;4;12;2;2;null;0;0;0;0;0;9533
791;N;6;10;6;2;null;0;0;0;0;0;9505
176;N;3;2;0;1;null;4170;0;0;0;0;0
359;Y;5;5;15;2;null;9535;0;7019;0;0;0
765;Y;6;2;141;2;null;6000;0;22369;0;0;0
558;Y;6;1;62;2;null;3578;0;7405;0;0;0
833;Y;8;1;3;2;null;5000;0;3754;0;0;0
556;Y;6;1;60;2;null;3578;0;7394;0;0;0
316;N;5;3;0;1;null;9537;50;0;0;0;0
221;N;4;15;12;2;null;7997;9;0;0;0;0
755;Y;6;2;131;2;null;6000;0;20397;0;0;0
315;N;5;2;73;2;null;9537;0;0;0;0;0
478;Y;5;13;18;2;null;9567;0;23817;0;0;0
721;Y;6;2;97;2;null;6000;0;7875;0;0;0
200;N;4;12;3;2;null;5813;36;0;0;0;0
212;N;4;15;3;2;null;7997;12;0;0;0;0
752;Y;6;2;128;2;null;6000;0;20391;0;0;0
837;Y;8;1;7;2;null;5000;0;24519;0;0;0
41;Y;1;15;16;2;null;5800;0;7882;27;0;0
458;N;5;11;0;1;null;0;0;0;0;0;9563
701;Y;6;2;77;2;null;6000;0;7420;0;0;0
398;Y;5;5;54;2;null;9535;0;24524;0;0;0
550;Y;6;1;54;2;null;3578;0;7320;0;0;0
783;N;6;8;0;1;null;8060;0;0;0;0;0
804;Y;6;12;11;2;null;9565;0;8700;0;0;0
831;N;8;1;1;2;0;0;0;0;0;0;0
823;N;6;21;0;1;null;0;0;0;0;0;9584
682;Y;6;2;58;2;null;6000;0;7388;0;0;0
306;Y;5;2;64;2;null;9537;0;23073;0;0;0
174;N;3;0;0;0;null;0;0;0;0;0;0
424;Y;5;7;16;2;null;5400;0;8709;0;0;0
536;Y;6;1;40;2;null;3578;0;6967;0;0;0
251;Y;5;2;9;2;null;9537;0;4226;0;0;0
309;Y;5;2;67;2;null;9537;0;23784;0;0;0
467;Y;5;13;7;2;null;9567;0;8201;0;0;0
168;N;2;10;1;2;0;0;0;0;0;0;0
666;Y;6;2;42;2;null;6000;0;6957;0;0;0
689;Y;6;2;65;2;null;6000;0;7402;0;0;0
571;Y;6;1;75;2;null;3578;0;7434;0;0;0
766;Y;6;2;142;2;null;6000;0;22370;0;0;0
823;N;6;21;0;1;null;9596;0;0;0;0;0
327;Y;5;4;10;2;null;9987;0;21021;0;0;0
346;Y;5;5;2;2;null;9535;0;127;0;0;0
513;Y;6;1;17;2;null;3578;0;3644;0;0;0
643;Y;6;2;19;2;null;6000;0;3643;0;0;0
216;N;4;15;7;2;null;0;0;0;0;0;9574
370;Y;5;5;26;2;null;9535;0;8650;0;0;0
622;Y;6;1;126;2;null;3578;0;25529;0;0;0
229;Y;5;1;2;2;null;9995;0;8254;0;0;0
337;Y;5;4;20;2;null;9987;0;24144;0;0;0
397;Y;5;5;53;2;null;9535;0;24522;0;0;0
448;N;5;10;0;1;null;0;0;0;0;0;0
199;N;4;12;2;2;null;5813;34;0;0;0;0
391;Y;5;5;47;2;null;9535;0;23058;0;0;0
797;Y;6;12;4;2;null;9565;0;6963;0;0;0
114;Y;1;38;26;2;null;9996;0;8670;0;0;0
458;N;5;11;0;1;null;0;0;0;0;0;9553
830;N;8;1;0;1;null;0;0;0;0;0;0
237;Y;5;1;10;2;null;9995;0;22413;0;0;0
396;Y;5;5;52;2;null;9535;0;23799;0;0;0
739;Y;6;2;115;2;null;6000;0;8689;0;0;0
470;Y;5;13;10;2;null;9567;0;21616;0;0;0
531;Y;6;1;35;2;null;3578;0;6953;0;0;0
315;N;5;2;73;2;null;9537;48;0;0;0;0
677;Y;6;2;53;2;null;6000;0;7086;0;0;0
197;N;4;12;0;1;null;0;0;0;0;0;0
743;Y;6;2;119;2;null;6000;0;8696;0;0;0
62;N;1;18;0;1;null;5800;0;0;33;0;0
566;Y;6;1;70;2;null;3578;0;7422;0;0;0
578;Y;6;1;82;2;null;3578;0;7874;0;0;0
475;Y;5;13;15;2;null;9567;0;23052;0;0;0
449;N;5;10;1;2;0;0;0;0;0;0;0
479;Y;5;13;19;2;null;9567;0;24842;0;0;0
480;N;5;13;20;2;null;0;0;0;0;0;9567
187;N;4;2;0;1;null;7933;0;0;0;0;0
18;N;1;8;0;1;null;5800;0;0;11;0;0
601;Y;6;1;105;2;null;3578;0;8711;0;0;0
402;Y;5;6;2;2;null;9545;0;6922;0;0;0
519;Y;6;1;23;2;null;3578;0;3656;0;0;0
673;Y;6;2;49;2;null;6000;0;7015;0;0;0
722;Y;6;2;98;2;null;6000;0;7891;0;0;0
178;N;3;4;0;1;null;4482;0;0;0;0;0
627;Y;6;2;3;2;null;6000;0;1165;0;0;0
477;Y;5;13;17;2;null;9567;0;23563;0;0;0
490;N;5;16;0;1;null;0;0;0;0;0;9561
418;Y;5;7;10;2;null;5400;0;7012;0;0;0
694;Y;6;2;70;2;null;6000;0;7411;0;0;0
770;Y;6;2;146;2;null;6000;0;23245;0;0;0
777;N;6;2;153;2;null;6000;0;0;0;0;0
705;Y;6;2;81;2;null;6000;0;7425;0;0;0
848;N;8;11;0;1;null;0;0;0;0;0;9507
436;Y;5;8;2;2;null;9986;0;6106;0;0;0
742;Y;6;2;118;2;null;6000;0;8694;0;0;0
823;N;6;21;0;1;null;9596;89;0;0;0;0
720;Y;6;2;96;2;null;6000;0;7874;0;0;0
160;Y;2;8;27;2;null;5540;0;21467;0;0;0
857;N;8;20;0;1;null;0;0;0;0;0;9508
311;Y;5;2;69;2;null;9537;0;25530;0;0;0
670;Y;6;2;46;2;null;6000;0;6982;0;0;0
389;Y;5;5;45;2;null;9535;0;23047;0;0;0
800;Y;6;12;7;2;null;9565;0;6993;0;0;0
320;Y;5;4;3;2;null;9987;0;3921;0;0;0
469;Y;5;13;9;2;null;9567;0;9833;0;0;0
298;Y;5;2;56;2;null;9537;0;22383;0;0;0
21;N;1;11;0;1;null;5800;0;0;15;0;0
399;N;5;5;55;2;null;9535;0;0;0;0;0
59;N;1;15;34;2;null;5800;0;0;27;0;0
313;Y;5;2;71;2;null;9537;0;25534;0;0;0
655;Y;6;2;31;2;null;6000;0;6919;0;0;0
494;N;5;20;0;1;null;0;0;0;0;0;9541
544;Y;6;1;48;2;null;3578;0;7085;0;0;0
209;N;4;15;0;1;null;0;0;0;0;0;0
383;Y;5;5;39;2;null;9535;0;21740;0;0;0
474;Y;5;13;14;2;null;9567;0;23050;0;0;0
714;Y;6;2;90;2;null;6000;0;7439;0;0;0
769;Y;6;2;145;2;null;6000;0;23244;0;0;0
458;N;5;11;0;1;null;0;0;0;0;0;9555
431;Y;5;7;23;2;null;5400;0;23566;0;0;0
649;Y;6;2;25;2;null;6000;0;3652;0;0;0
353;Y;5;5;9;2;null;9535;0;6314;0;0;0
675;Y;6;2;51;2;null;6000;0;7058;0;0;0
456;Y;5;10;8;2;null;9988;0;22347;0;0;0
489;N;5;15;7;2;null;9568;0;0;0;0;0
74;Y;1;27;3;2;null;5800;0;1582;58;0;0
340;Y;5;4;23;2;null;9987;0;24506;0;0;0
446;N;5;8;12;2;null;9986;0;0;0;0;0
65;N;1;21;0;1;null;5800;0;0;41;0;0
324;Y;5;4;7;2;null;9987;0;8653;0;0;0
351;Y;5;5;7;2;null;9535;0;3664;0;0;0
333;Y;5;4;16;2;null;9987;0;23793;0;0;0
444;Y;5;8;10;2;null;9986;0;23809;0;0;0
726;Y;6;2;102;2;null;6000;0;7926;0;0;0
761;Y;6;2;137;2;null;6000;0;21370;0;0;0
447;N;5;9;0;1;null;9560;0;0;0;0;0
406;Y;5;6;6;2;null;9545;0;23800;0;0;0
537;Y;6;1;41;2;null;3578;0;6975;0;0;0
401;N;5;6;1;2;0;0;0;0;0;0;0
480;N;5;13;20;2;null;9567;0;0;0;0;0
693;Y;6;2;69;2;null;6000;0;7407;0;0;0
356;Y;5;5;12;2;null;9535;0;6960;0;0;0
110;Y;1;38;22;2;null;9996;0;7955;0;0;0
151;Y;2;8;18;2;null;5540;0;7018;0;0;0
307;Y;5;2;65;2;null;9537;0;23074;0;0;0
152;Y;2;8;19;2;null;5540;0;7065;0;0;0
472;Y;5;13;12;2;null;9567;0;21743;0;0;0
73;Y;1;27;2;2;null;5800;0;7016;58;0;0
530;Y;6;1;34;2;null;3578;0;6952;0;0;0
563;Y;6;1;67;2;null;3578;0;7418;0;0;0
836;Y;8;1;6;2;null;5000;0;9085;0;0;0
23;N;1;13;0;1;null;5800;0;0;19;0;0
273;Y;5;2;31;2;null;9537;0;8255;0;0;0
768;Y;6;2;144;2;null;6000;0;22412;0;0;0
827;N;7;3;0;1;null;9992;0;0;0;2;0
373;Y;5;5;29;2;null;9535;0;9090;0;0;0
584;Y;6;1;88;2;null;3578;0;8237;0;0;0
253;Y;5;2;11;2;null;9537;0;4292;0;0;0
